sentence_alignment_id,language_code,language_name,corpus_source,source_alignment_file,document_id,line_in_document,source_sentence_id,split,strategy_record_id,source_text,target_text,source_token_count,target_token_count,alignment_links,aligned_link_count,source_aligned_token_count,target_aligned_token_count,source_unaligned_token_count,target_unaligned_token_count,source_coverage_pct,target_coverage_pct,macro_strategies_original,macro_strategies,macro_strategy_count,micro_strategies_original,micro_strategies,micro_strategy_count,criteria_ids,criteria_descriptions,annotation_notes,complex_parts,strategy_annotation_source,micro_strategy_status,strategy_annotation_status,automatic_macro_candidates,requires_manual_strategy_review,strategy_match_method,strategy_source_similarity,strategy_target_similarity,alignment_model,alignment_heuristic,alignment_encoder,one_to_one_applied,label_scope,label_explanation,label_modulation,label_synonymy,label_transposition,label_transcription,label_syntactic_change,label_illocutionary_change,label_compression,label_omission
AR_ALIGN_0076,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_076,76,75,test,AR_076,تغير مزاج والدك بعد زيارته لمنزل السيّدة الكبيرة.,تغير مزاج والدي بعد زيارته لمنزل السيّدة الكبيرة.,9,9,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8,9,9,9,0,0,100.0,100.0,Transcription,Transcription,1,,,0,,,,—,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,1,0,0,0,0
AR_ALIGN_0077,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_077,77,76,test,AR_077,تقول والدتي والحزن باد على ملامحها، أصبح قليل الكلام دائم التفكير في شيء ما.,أصبح قليل الكلام، دائم التفكير.,16,7,5-6 6-3 7-0 8-1 9-2 10-4 11-5 15-6,8,8,7,8,0,50.0,100.0,"Omission, Compression",Compression;Omission,2,,,0,,,,تقول والدتي والحزن باد على ملامحها - في شيء ما,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,1
AR_ALIGN_0078,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_078,78,77,test,AR_078,بعد يومين من مولدك سافر الإثنان، غسان ووليد، وليتهما لم يفعلا! انشغل الناس في الكويت، آنذاك، بأمر اختطاف طائرتهم المتجهة إلى تايلاند.,بعد يومين من مولدك، سافر غسان ووليد، وليتهما لم يفعلا! انشغل الناس في الكويت ، آنذاك، بخبر اختطاف طائرة كويتية إلى تايلاند.,28,27,0-0 1-1 2-2 3-3 4-5 6-4 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 19-18 20-19 21-20 22-21 23-22 24-23 25-24 26-25 27-23 27-26,28,27,27,1,0,96.43,100.0,Compression,Compression,1,,,0,,,,الإثنان - طائرتهم المتجهة,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,0
AR_ALIGN_0079,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_079,79,78,test,AR_079,غسان ووليد كانا من ضمن ركاب هذه الرحلة.,غسان ووليد كانا من ركاب هذه الرحلة.,9,8,0-0 1-1 2-2 3-3 5-4 6-5 7-6 8-7,8,8,8,1,0,88.89,100.0,Compression,Compression,1,,,0,,,,من ضمن,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,0
AR_ALIGN_0080,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_080,80,79,test,AR_080,جن جنون والدك.,جُنْ والدك.,4,3,0-0 1-0 2-1 3-2,4,4,3,0,0,100.0,100.0,Compression,Compression,1,,,0,,,,جن جنون,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,0
AR_ALIGN_0081,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_081,81,80,test,AR_081,التصق أمام شاشة التلفاز، لا يتركها إلا لقراءة الصحف أو المهاتفة بقية الأصدقاء باحثا عن أي خبر جديد، ولكن لا جديد أكثر من الذي يذاع في نشرات الأخبار .,التصق أمام شاشة التلفاز،لايتركها إلا لقراءة الصحف أو لمهاتفة بقية الأصدقاء باحثا عن أي خبر جديد.,31,19,0-0 1-1 2-2 3-3 4-4 5-5 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 19-11 30-18,21,21,19,10,0,67.74,100.0,Omission,Omission,1,,,0,,,,ولكن لا جديد أكثر من الذي يذاع في نشرات الأخبار,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,0,1
AR_ALIGN_0082,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_082,82,81,test,AR_082,ساءت الأوضاع، فجع الناس بالإعلان عن مقتل اثنين من ركاب الطائرة ، انهار والدك أمام شاشة التلفاز أمام منظر إلقاء جثة أحد القتيلين من باب الطائرة في مطار لارنكا.,ساءت الأوضاع بمقتل اثنين من ركاب الطائرة ، بكى والدك أمام شاشة التلفاز أمام منظر إلقاء أحد الركاب من باب الطائرة في مطار لارنكا.,31,25,0-0 1-1 5-2 7-2 8-3 9-4 10-5 10-22 11-6 12-7 14-9 15-10 16-11 17-12 18-13 19-14 20-15 22-16 24-18 25-19 26-20 27-21 28-5 28-22 29-23 30-24,26,24,23,7,2,77.42,92.0,"Compression, Substitution",Synonymy;Compression,2,,,0,,,,فجع الناس بالإعلان عن - انهار - جثة أحد القتيلين,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,1,0
AR_ALIGN_0083,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_083,83,82,test,AR_083,لقتل إنسان لم يجتمع به قط، وكيف يتهم إنسان نفسه بارتكاب القتل وهو لم يفعل؟ تداول الناس، بعد ذلك: خبر وفاة كويتي ثالث قبل أن تشير الأخبار الرسمية إلى ذلك.,وصل، بعد ذلك، خبر وفاة كويتي ثالث،.,35,11,6-9 17-0 17-10 19-1 20-2 21-3 22-4 23-5 24-6 25-7 26-8 34-10,12,11,11,24,0,31.43,100.0,"Omission, Compression",Compression;Omission,2,,,0,,,,لقتل إنسان لم يجتمع به قط - وكيف يتهم إنسان نفسه بارتكاب القتل وهو لم يفعل - قبل أن تشير الأخبار الرسمية إلى ذلك,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,1
AR_ALIGN_0084,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_084,84,83,test,AR_084,تابع راشد الأمر ومن خلال أحد أصدقائه العاملين في الصحافة والتلفزيون، تأكد من صحة الخبر أحدهم توفي على متن الطئرة متأثرا بالصدمة، دخل في نوبة هيستيرية، ساءت حالته، ومع عدم توفر رعاية صحية، مات بالسكتة القلبية.,ومن خلال أحد أصدقائه العاملين في الصحافة والتلفزيون علم راشد أن أحد ركاب الطائرة توفي بالسكتة القلبية مع عدم وجود طبيب.,42,22,1-9 3-0 4-1 5-2 6-3 7-4 8-5 9-6 10-7 12-12 14-10 16-11 17-14 20-13 26-20 32-17 33-18 34-19 36-20 39-15 40-16 41-21,22,22,21,20,1,52.38,95.45,"Omission, Compression, Modulation",Modulation;Compression;Omission,3,,,0,,,,تابع راشد الأمر - تأكد من صحة الخبر - على متن الطائرة متأثرا بالصدمة - دخل في نوبة هيستيرية - ساءت حالته - مع عدم توفر رعاية صحية,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,1,1
AR_ALIGN_0085,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_085,85,84,test,AR_085,فوبيا الطيران، وجدت لها حليفا يساعدها على قتل وليد.,فوبيا الطيران قتلت وليد.,11,5,0-0 1-1 3-2 8-2 9-3 10-4,6,6,5,5,0,54.55,100.0,Compression,Compression,1,,,0,,,,وجدت لها حليفا يساعدها على,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,0
AR_ALIGN_0086,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_086,86,85,test,AR_086,دخل والدك في نوبة بكاء لم أجد أمامها إلا أن أسقط أرضا أبكي حال زوجي وصديقه، من دون أن أملك فعل شيء آخر.,دخل والدك في حالة بكاء، وبكيت أنا حال زوجي وصديقه، من دون أن أملك فعل شيء آخر.,25,20,0-0 1-1 2-2 3-3 4-4 10-6 12-6 13-8 14-9 15-10 16-11 17-12 18-13 19-14 20-15 21-16 22-17 23-18 24-19,19,19,18,6,2,76.0,90.0,"Compression, Substitution",Synonymy;Compression,2,,,0,,,,نوبة بكاء - لم أجد أمامها إلا أن أسقط أرضا,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,1,0
AR_ALIGN_0087,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_087,87,86,test,AR_087,بعد حادثة وليد استجابت السيّدة الكبيرة، لأول مرة لاتصال والدك لم أكن راغبة بالرد، ولكن، لتعلم وحسب ، أن النحس سيطاردك.,بعد حادثة وليد، استجابت السيّدة الكبيرة، لأول مرة، لاتصال والدك: لم أكن راغبة بالرد، ولكن، يجب أن تعلم أنها اللعنة.,25,27,0-0 1-1 2-2 3-4 4-5 5-6 6-7 7-8 8-9 9-11 10-12 11-14 12-15 13-16 14-17 15-18 16-19 17-20 18-23 20-10 21-22 22-25 24-26,23,23,23,2,4,92.0,85.19,"Compression, Substitution",Synonymy;Compression,2,,,0,,,,لتعلم وحسب - النحس سيطاردك,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,1,0
AR_ALIGN_0088,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_088,88,87,test,AR_088,انظر ماذا حل بصديقك بعد ولادة ذلك الشيء البغيض انه، مثل أمه: لعنة.,انظر ماذا حدث لصديقك بعد ولادة ذلك الشيء، إنه، مثل أمه، لعنة.,16,16,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 9-9 10-10 11-11 12-12 13-13 14-14 15-15,15,15,15,1,1,93.75,93.75,"Compression, Substitution",Synonymy;Compression,2,,,0,,,,حل - البغيض,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,1,0
AR_ALIGN_0089,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_089,89,88,test,AR_089,عض والدك شفته السفلى في حين كانت الدموع تسيل على وجنتيه بسخاء.,كان أبي يبكي في صمت.,13,6,1-1 1-2 3-5 4-3 5-4 6-0 8-2 12-4 12-5,9,7,6,6,0,53.85,100.0,"Omission, Modulation",Modulation;Omission,2,,,0,,,,عض شفته السفلى - كانت الدموع تسيل على وجنتيه بسخاء,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,0,1
AR_ALIGN_0090,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_090,90,89,test,AR_090,أتمت جدّتك، قبل أن تنهي المكالمة: اقذف بهما خارجا وانظر كيف ستحل البركة عليك ، ومن ثم عد إلى بيتك وستجدني، بقلب الأم، أغفر لك ذنبك العظيم أقفلت جدّتك الخط.,اتركهما وانظر كيف ستدخل البركة إلى حياتك ، ثم عد إلى بيتك، وستجدني أستقبلك مرة أخرى بقلب الأم.,35,20,0-0 2-7 3-3 8-10 9-0 11-1 12-2 13-3 14-4 16-12 18-8 19-9 20-5 21-11 22-13 24-17 25-18 27-14 29-9 29-14 34-19,21,20,17,15,3,57.14,85.0,"Omission, Compression, Substitution",Synonymy;Compression;Omission,3,,,0,,,,اقذف بهما خارجا - ستحل البركة عليك - أغفر لك ذنبك العظيم - أقفلت جدتك الخط,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,1,1
AR_ALIGN_0091,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_091,91,90,test,AR_091,ما إن استخرج أبي شهادة ميلاد لي باسم عيسى حتى اتصل بوكالة سفر، طالبا منهم حجز مقعد على أي طيران يقنا إلى مانيلا، شريطة ألا يكون ذلك عبر الخطوط الجوية الكويتية.,استخرج أبي شهادة ميلاد لي باسم عيسى، ثم حجز لنا مقعد طيران يأخذنا إلى مانيلا.,34,17,2-0 3-1 4-2 5-3 6-4 7-5 8-6 9-8 16-9 16-13 17-11 20-12 21-13 22-14 23-15 24-7 25-9 33-16,18,17,16,17,1,50.0,94.12,"Omission, Compression",Compression;Omission,2,,,0,,,,ما إن - اتصل بوكالة سفر - شريطة ألا يكون ذلك عبر الخطوط الجوية الكويتية,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,1
AR_ALIGN_0092,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_092,92,91,test,AR_092,وبعد أيام، كان الرحيل الثاني، ولكن هذه المرة ، كان رحيلا من بلد والدي إلى بلد والدتي.,وبعد أيام، كان الرحيل الثاني، ولكن، هذه المرة ، كان رحيلا من بلد والدي إلى بلد والدتي.,20,21,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-9 9-10 10-11 11-12 12-13 13-14 14-15 15-16 16-17 17-18 18-19 19-20,20,20,20,0,1,100.0,95.24,Transcription,Transcription,1,,,0,,,,—,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,1,0,0,0,0
AR_ALIGN_0093,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_093,93,92,test,AR_093,خوسيه ريزال الجزء الثاني عيسى ، بعد الميلاد من الكويت، سافرنا إلى الفلبين، لنعيش في أرض جدّي ميندوزا الذي نُسبتٌ إليه اسميا، لأصبح هوزيه ميندوزا.,خوسيه ريزال الفصل الثاني عيسى ، بعد الميلاد من الكويت، سافرنا إلى الفلبين، لنعيش في أرض جدّي ميندوزا، لأصبح أنا هوزيه ميندوزا.,29,26,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 21-22 24-20 25-21 26-23 27-24 28-25,26,26,26,3,0,89.66,100.0,"Compression, Substitution",Synonymy;Compression,2,,,0,,,,الجزء الثاني - الذي نسبت إليه اسميا,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,1,0
AR_ALIGN_0094,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_094,94,93,test,AR_094,وميندوزا هو الاسم الأخير لجدّي ولكن الناس اعتادت مناداته بهذا الاسم رغم انه ليس متداولا كثيرا حيث يعيش.,وميندوزا هو الاسم الأخير لجدّي، ولكن الناس اعتادت مناداته بهذا الاسم.,19,13,0-0 1-1 2-2 3-3 4-4 5-6 6-7 7-8 8-9 9-10 10-11 15-5 18-12,13,13,13,6,0,68.42,100.0,Omission,Omission,1,,,0,,,,رغم أنه ليس متداولا كثيرا حيث يعيش,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,0,1
AR_ALIGN_0095,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_095,95,94,test,AR_095,انشأت في أرض لا تتجاوز مساحتها ألفيّ متر مربع في مدينة فالنسويللا، شمال مانيلا، يقوم عليها منزلان صغيران، أحدهما، الكبير مقارنة مع الآخرء يتكون من طابقين، كان سكنا لنا تكدسنا فيه ، والدتي وأنا، خالتي آيدا وميرلا، خالي بيدرو وزوجته وأبناؤه.,نشأت في مدينة فالنسويللا، شمال مائيلا، في أرض يقوم عليها منزلان صغيران،أحدهما، الكبير مقارنة مع الآخر، يتكون من طابقين، كان سكنا لنا، والدي وأنا، خالتي آيدا وميرلا، خالي بيدرو وزوجته وأبناؤه.,49,42,0-0 1-1 2-9 9-8 10-2 11-3 12-4 13-5 14-6 15-21 16-10 17-11 18-12 19-13 20-14 21-15 22-16 23-17 24-18 25-19 26-20 27-22 28-23 29-24 30-25 31-26 32-27 33-28 36-29 37-30 38-31 39-32 40-33 41-34 42-35 43-36 44-37 45-38 46-39 47-40 48-41,41,41,41,8,1,83.67,97.62,"Omission, Compression",Compression;Omission,2,,,0,,,,لا تتجاوز مساحتها ألفي متر مربع - تكدسنا فيه,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,1
AR_ALIGN_0096,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_096,96,95,test,AR_096,أما المنزل الآخر، صغير جدا، يفصل بينه وبين الأول مجرى مائي بعرض متر واحد كان سكنا لجدّي ميندوزا.,أما المنزل الآخر، صغير جدا، يفصل بينه وبين الأول مجرى ماء، كان سكنا لجدّي ميندوزا.,21,19,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 16-14 17-15 18-16 19-17 20-18,19,19,19,2,0,90.48,100.0,Compression,Compression,1,,,0,,,,مائي - بعرض متر واحد,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,0
AR_ALIGN_0097,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_097,97,96,test,AR_097,لم يكن مجرى الماء الفاصل بين المنزلين ، جدولا صغيرا، أو فرعا من نهر، ولكنه كان مكبًا تصب فيه مياه المجاري حاملة معها مخلفاتنا، ما يجعل رائحة المكان، في الأيام الرطبة لا تطاق.,لم يكن مجرى الماء الفاصل بين المنزلين يحمل ماء من النهر، بل من المجاري، ما يجعل رائحة المكان، في الأيام الرطبة، كريهة.,38,27,0-0 1-1 2-2 3-3 4-4 5-5 6-6 10-11 11-12 13-13 14-10 15-15 21-8 22-14 23-7 23-25 26-24 27-16 28-17 29-18 30-19 31-20 32-21 33-22 34-23 37-26,26,25,26,13,1,65.79,96.3,"Compression, Modulation",Modulation;Compression,2,,,0,,,,جدولا صغيرا أو فرعا من نهر - مكبًا تصب فيه مياه المجاري حاملة معها مخلفاتنا - لا تطاق,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,1,0
AR_ALIGN_0098,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_098,98,97,test,AR_098,تضم الأرض الصغيرة، بعيدا عن المنزلين، في أحد أركانها المطلة على الزقاق الخارجي، أسفل شجرة مانجو عملاقة، منزلا صغيرا جدا، مصنوعا من سيقان البامبو، شيّده جدي قبل سنوات طويلة لامرأة وحيدة تدعى تشولينغ، فقيرة، ولم نكن نعرف من أين جاءت.,في أرضنا الصغيرة، بعيدا عن المنزلين، أسفل شجرة مانجو عملاقة منزل صغير جدا، مصنوع من سيقان البامبو، بناه جدّي قبل سنوات طويلة لامر وحيدة تُسمّى تشولينغ، فقيرة، ولم نكن نعرف من أين جاءت.,49,40,1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-0 14-22 15-15 16-8 17-9 18-10 19-11 20-20 21-12 22-13 23-14 24-15 25-16 26-17 27-18 28-19 30-21 30-22 30-28 31-22 32-23 33-24 34-25 35-1 35-26 35-28 36-27 37-28 38-29 39-30 40-31 41-32 42-33 43-34 44-35 45-36 46-37 47-38 48-39,46,42,40,7,0,85.71,100.0,"Compression, Substitution",Synonymy;Compression,2,,,0,,,,في أحد أركانها المطلة على الزقاق الخارجي - شيّده - امرأة,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,1,0
AR_ALIGN_0099,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_099,99,98,test,AR_099,لم تكن تعرف سكنا قبل ذلك سوى الرصيف.,لم تكن تعرف سكنا قبل ذلك سوى الشارع.,9,9,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8,9,9,9,0,0,100.0,100.0,Substitution,Synonymy,1,,,0,,,,الرصيف,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
AR_ALIGN_0100,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_100,100,99,test,AR_100,"لا نعرف عنها شيئا سوى اسمها ، تشولينغ والذي نسبقه بإينانغ، احترامًا لسن""ها.",لا تعرف عنها شيا سوى اسمها ، تشولينغ والذي نسبقه ب إينانغ احتامًا لسنها.,17,15,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 10-11 11-11 12-12 13-13 16-14,16,15,15,2,0,88.24,100.0,Transcription,Transcription,1,,,0,,,,—,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,1,0,0,0,0
AR_ALIGN_0101,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_101,101,100,test,AR_101,كانت عجوزا طاعنة في السن.,كانت عجوزا كبيرة في السن.,6,6,0-0 1-1 2-2 3-3 4-4 5-5,6,6,6,0,0,100.0,100.0,Substitution,Synonymy,1,,,0,,,,طاعنة,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
AR_ALIGN_0102,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_102,102,101,test,AR_102,ترعب أطفال الحيّ بمنظرها.,ترعب أطفال الحي بمنظرها.,5,5,0-0 1-1 2-2 3-3 4-4,5,5,5,0,0,100.0,100.0,Transcription,Transcription,1,,,0,,,,—,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,1,0,0,0,0
AR_ALIGN_0103,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_103,103,102,test,AR_103,نسج عنها أطفال الحى أساطير مرعبة جعلت من المرور أمام منزلها، خاصة بعد الغروب، أمرا مستحيلا.,قال أطفال الحى أساطير مُرعبة عنها، جعلت المرور أمام منزلها، خاصة بعد الغروب، مستحيلا.,19,18,1-5 2-1 3-2 4-3 5-4 6-7 7-4 8-8 9-9 10-10 11-6 11-11 12-12 13-13 14-14 15-15 16-0 16-16 17-16 18-17,20,18,18,1,0,94.74,100.0,"Compression, Substitution",Synonymy;Compression,2,,,0,,,Only Addition was present; relabelled using the closest allowed macro-strategy after checking the actual edit.,الجملة الأصلية أعيدت صياغتها مع إضافة: لها شارب - يغطي الشعر الأبيض...,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,1,0
AR_ALIGN_0104,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_104,104,103,test,AR_104,ف إينانغ تشولينغ، مثسعوذة الحيّ، آكلة الاطفال، الساحرة التي لا تموت.,ف إينانغ تشولينغ كانت آكلة الأطفال، الساحرة التي لاتموت.,15,11,0-0 1-1 2-2 3-3 6-6 7-4 8-5 10-7 11-8 12-9 13-9 14-10,12,12,11,3,0,80.0,100.0,"Omission, Compression",Compression;Omission,2,,,0,,,,مشعوذة الحي,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,1
