run_id,example_id,method,metric,value,slice_name,slice_value,metadata,source,model
task2_plausibility,1af07aee67fb8b34,integrated_gradients,precision_at_k,0.3333333333333333,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,1af07aee67fb8b34,integrated_gradients,recall_at_k,0.3333333333333333,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,1af07aee67fb8b34,integrated_gradients,f1_at_k,0.3333333333333333,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,1af07aee67fb8b34,integrated_gradients,auprc,0.3154259661170979,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,1e28d65b0fd66a9b,integrated_gradients,precision_at_k,0.4838709677419355,target,Illocutionary Change,"{'n_gold_tokens': 31, 'k': 31}",plausibility_mbert,mbert
task2_plausibility,1e28d65b0fd66a9b,integrated_gradients,recall_at_k,0.4838709677419355,target,Illocutionary Change,"{'n_gold_tokens': 31, 'k': 31}",plausibility_mbert,mbert
task2_plausibility,1e28d65b0fd66a9b,integrated_gradients,f1_at_k,0.4838709677419355,target,Illocutionary Change,"{'n_gold_tokens': 31, 'k': 31}",plausibility_mbert,mbert
task2_plausibility,1e28d65b0fd66a9b,integrated_gradients,auprc,0.4100688229710668,target,Illocutionary Change,"{'n_gold_tokens': 31, 'k': 31}",plausibility_mbert,mbert
task2_plausibility,25efa7ce550a65e8,integrated_gradients,precision_at_k,0.2549019607843137,target,Illocutionary Change,"{'n_gold_tokens': 51, 'k': 51}",plausibility_mbert,mbert
task2_plausibility,25efa7ce550a65e8,integrated_gradients,recall_at_k,0.2549019607843137,target,Illocutionary Change,"{'n_gold_tokens': 51, 'k': 51}",plausibility_mbert,mbert
task2_plausibility,25efa7ce550a65e8,integrated_gradients,f1_at_k,0.2549019607843137,target,Illocutionary Change,"{'n_gold_tokens': 51, 'k': 51}",plausibility_mbert,mbert
task2_plausibility,25efa7ce550a65e8,integrated_gradients,auprc,0.2818037882855874,target,Illocutionary Change,"{'n_gold_tokens': 51, 'k': 51}",plausibility_mbert,mbert
task2_plausibility,2b8cd105f1b02c23,integrated_gradients,precision_at_k,0.0,target,Illocutionary Change,"{'n_gold_tokens': 7, 'k': 7}",plausibility_mbert,mbert
task2_plausibility,2b8cd105f1b02c23,integrated_gradients,recall_at_k,0.0,target,Illocutionary Change,"{'n_gold_tokens': 7, 'k': 7}",plausibility_mbert,mbert
task2_plausibility,2b8cd105f1b02c23,integrated_gradients,f1_at_k,0.0,target,Illocutionary Change,"{'n_gold_tokens': 7, 'k': 7}",plausibility_mbert,mbert
task2_plausibility,2b8cd105f1b02c23,integrated_gradients,auprc,0.1419273251904747,target,Illocutionary Change,"{'n_gold_tokens': 7, 'k': 7}",plausibility_mbert,mbert
task2_plausibility,357478fc517ba4b7,integrated_gradients,precision_at_k,0.4,target,Illocutionary Change,"{'n_gold_tokens': 25, 'k': 25}",plausibility_mbert,mbert
task2_plausibility,357478fc517ba4b7,integrated_gradients,recall_at_k,0.4,target,Illocutionary Change,"{'n_gold_tokens': 25, 'k': 25}",plausibility_mbert,mbert
task2_plausibility,357478fc517ba4b7,integrated_gradients,f1_at_k,0.4000000000000001,target,Illocutionary Change,"{'n_gold_tokens': 25, 'k': 25}",plausibility_mbert,mbert
task2_plausibility,357478fc517ba4b7,integrated_gradients,auprc,0.3096912881246526,target,Illocutionary Change,"{'n_gold_tokens': 25, 'k': 25}",plausibility_mbert,mbert
task2_plausibility,3900769ace2b0443,integrated_gradients,precision_at_k,0.5384615384615384,target,Illocutionary Change,"{'n_gold_tokens': 13, 'k': 13}",plausibility_mbert,mbert
task2_plausibility,3900769ace2b0443,integrated_gradients,recall_at_k,0.5384615384615384,target,Illocutionary Change,"{'n_gold_tokens': 13, 'k': 13}",plausibility_mbert,mbert
task2_plausibility,3900769ace2b0443,integrated_gradients,f1_at_k,0.5384615384615384,target,Illocutionary Change,"{'n_gold_tokens': 13, 'k': 13}",plausibility_mbert,mbert
task2_plausibility,3900769ace2b0443,integrated_gradients,auprc,0.3971436783372953,target,Illocutionary Change,"{'n_gold_tokens': 13, 'k': 13}",plausibility_mbert,mbert
task2_plausibility,3c14ec055d1f0d11,integrated_gradients,precision_at_k,0.2711864406779661,target,Illocutionary Change,"{'n_gold_tokens': 59, 'k': 59}",plausibility_mbert,mbert
task2_plausibility,3c14ec055d1f0d11,integrated_gradients,recall_at_k,0.2711864406779661,target,Illocutionary Change,"{'n_gold_tokens': 59, 'k': 59}",plausibility_mbert,mbert
task2_plausibility,3c14ec055d1f0d11,integrated_gradients,f1_at_k,0.2711864406779661,target,Illocutionary Change,"{'n_gold_tokens': 59, 'k': 59}",plausibility_mbert,mbert
task2_plausibility,3c14ec055d1f0d11,integrated_gradients,auprc,0.2642996195951287,target,Illocutionary Change,"{'n_gold_tokens': 59, 'k': 59}",plausibility_mbert,mbert
task2_plausibility,3e26eea6bb43c1de,integrated_gradients,precision_at_k,0.3,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,3e26eea6bb43c1de,integrated_gradients,recall_at_k,0.3,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,3e26eea6bb43c1de,integrated_gradients,f1_at_k,0.3,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,3e26eea6bb43c1de,integrated_gradients,auprc,0.3168159633485243,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,4263c780d7547c5d,integrated_gradients,precision_at_k,0.3777777777777777,target,Illocutionary Change,"{'n_gold_tokens': 45, 'k': 45}",plausibility_mbert,mbert
task2_plausibility,4263c780d7547c5d,integrated_gradients,recall_at_k,0.3777777777777777,target,Illocutionary Change,"{'n_gold_tokens': 45, 'k': 45}",plausibility_mbert,mbert
task2_plausibility,4263c780d7547c5d,integrated_gradients,f1_at_k,0.3777777777777777,target,Illocutionary Change,"{'n_gold_tokens': 45, 'k': 45}",plausibility_mbert,mbert
task2_plausibility,4263c780d7547c5d,integrated_gradients,auprc,0.4012612088295987,target,Illocutionary Change,"{'n_gold_tokens': 45, 'k': 45}",plausibility_mbert,mbert
task2_plausibility,4507b6633aab2eab,integrated_gradients,precision_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}",plausibility_mbert,mbert
task2_plausibility,4507b6633aab2eab,integrated_gradients,recall_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}",plausibility_mbert,mbert
task2_plausibility,4507b6633aab2eab,integrated_gradients,f1_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}",plausibility_mbert,mbert
task2_plausibility,4507b6633aab2eab,integrated_gradients,auprc,0.2075428440607012,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}",plausibility_mbert,mbert
task2_plausibility,51892636b91813bc,integrated_gradients,precision_at_k,0.3953488372093023,target,Illocutionary Change,"{'n_gold_tokens': 43, 'k': 43}",plausibility_mbert,mbert
task2_plausibility,51892636b91813bc,integrated_gradients,recall_at_k,0.3953488372093023,target,Illocutionary Change,"{'n_gold_tokens': 43, 'k': 43}",plausibility_mbert,mbert
task2_plausibility,51892636b91813bc,integrated_gradients,f1_at_k,0.3953488372093023,target,Illocutionary Change,"{'n_gold_tokens': 43, 'k': 43}",plausibility_mbert,mbert
task2_plausibility,51892636b91813bc,integrated_gradients,auprc,0.4036537280001545,target,Illocutionary Change,"{'n_gold_tokens': 43, 'k': 43}",plausibility_mbert,mbert
task2_plausibility,5764f4b7cbed6c24,integrated_gradients,precision_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,5764f4b7cbed6c24,integrated_gradients,recall_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,5764f4b7cbed6c24,integrated_gradients,f1_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,5764f4b7cbed6c24,integrated_gradients,auprc,0.2707614551489138,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,660efcf9a6a49ac8,integrated_gradients,precision_at_k,0.3833333333333333,target,Illocutionary Change,"{'n_gold_tokens': 60, 'k': 60}",plausibility_mbert,mbert
task2_plausibility,660efcf9a6a49ac8,integrated_gradients,recall_at_k,0.3833333333333333,target,Illocutionary Change,"{'n_gold_tokens': 60, 'k': 60}",plausibility_mbert,mbert
task2_plausibility,660efcf9a6a49ac8,integrated_gradients,f1_at_k,0.3833333333333333,target,Illocutionary Change,"{'n_gold_tokens': 60, 'k': 60}",plausibility_mbert,mbert
task2_plausibility,660efcf9a6a49ac8,integrated_gradients,auprc,0.4211357894965029,target,Illocutionary Change,"{'n_gold_tokens': 60, 'k': 60}",plausibility_mbert,mbert
task2_plausibility,68d0e00ff727912e,integrated_gradients,precision_at_k,0.2083333333333333,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,68d0e00ff727912e,integrated_gradients,recall_at_k,0.2083333333333333,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,68d0e00ff727912e,integrated_gradients,f1_at_k,0.2083333333333333,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,68d0e00ff727912e,integrated_gradients,auprc,0.3312999270850005,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,7c72952e67be8e1b,integrated_gradients,precision_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}",plausibility_mbert,mbert
task2_plausibility,7c72952e67be8e1b,integrated_gradients,recall_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}",plausibility_mbert,mbert
task2_plausibility,7c72952e67be8e1b,integrated_gradients,f1_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}",plausibility_mbert,mbert
task2_plausibility,7c72952e67be8e1b,integrated_gradients,auprc,0.2723299808429119,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}",plausibility_mbert,mbert
task2_plausibility,7e54bde8de12fb3b,integrated_gradients,precision_at_k,0.2452830188679245,target,Illocutionary Change,"{'n_gold_tokens': 53, 'k': 53}",plausibility_mbert,mbert
task2_plausibility,7e54bde8de12fb3b,integrated_gradients,recall_at_k,0.2452830188679245,target,Illocutionary Change,"{'n_gold_tokens': 53, 'k': 53}",plausibility_mbert,mbert
task2_plausibility,7e54bde8de12fb3b,integrated_gradients,f1_at_k,0.2452830188679245,target,Illocutionary Change,"{'n_gold_tokens': 53, 'k': 53}",plausibility_mbert,mbert
task2_plausibility,7e54bde8de12fb3b,integrated_gradients,auprc,0.2665502740579162,target,Illocutionary Change,"{'n_gold_tokens': 53, 'k': 53}",plausibility_mbert,mbert
task2_plausibility,9890c1fd323f06fc,integrated_gradients,precision_at_k,0.2647058823529412,target,Illocutionary Change,"{'n_gold_tokens': 34, 'k': 34}",plausibility_mbert,mbert
task2_plausibility,9890c1fd323f06fc,integrated_gradients,recall_at_k,0.2647058823529412,target,Illocutionary Change,"{'n_gold_tokens': 34, 'k': 34}",plausibility_mbert,mbert
task2_plausibility,9890c1fd323f06fc,integrated_gradients,f1_at_k,0.2647058823529412,target,Illocutionary Change,"{'n_gold_tokens': 34, 'k': 34}",plausibility_mbert,mbert
task2_plausibility,9890c1fd323f06fc,integrated_gradients,auprc,0.3336995474415101,target,Illocutionary Change,"{'n_gold_tokens': 34, 'k': 34}",plausibility_mbert,mbert
task2_plausibility,a58f01630c847e1b,integrated_gradients,precision_at_k,0.238095238095238,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}",plausibility_mbert,mbert
task2_plausibility,a58f01630c847e1b,integrated_gradients,recall_at_k,0.238095238095238,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}",plausibility_mbert,mbert
task2_plausibility,a58f01630c847e1b,integrated_gradients,f1_at_k,0.238095238095238,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}",plausibility_mbert,mbert
task2_plausibility,a58f01630c847e1b,integrated_gradients,auprc,0.2186845687754142,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}",plausibility_mbert,mbert
task2_plausibility,a620c5babe6035a2,integrated_gradients,precision_at_k,0.3157894736842105,target,Illocutionary Change,"{'n_gold_tokens': 38, 'k': 38}",plausibility_mbert,mbert
task2_plausibility,a620c5babe6035a2,integrated_gradients,recall_at_k,0.3157894736842105,target,Illocutionary Change,"{'n_gold_tokens': 38, 'k': 38}",plausibility_mbert,mbert
task2_plausibility,a620c5babe6035a2,integrated_gradients,f1_at_k,0.3157894736842105,target,Illocutionary Change,"{'n_gold_tokens': 38, 'k': 38}",plausibility_mbert,mbert
task2_plausibility,a620c5babe6035a2,integrated_gradients,auprc,0.3327350550857977,target,Illocutionary Change,"{'n_gold_tokens': 38, 'k': 38}",plausibility_mbert,mbert
task2_plausibility,a93d266d784d316f,integrated_gradients,precision_at_k,0.1904761904761904,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}",plausibility_mbert,mbert
task2_plausibility,a93d266d784d316f,integrated_gradients,recall_at_k,0.1904761904761904,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}",plausibility_mbert,mbert
task2_plausibility,a93d266d784d316f,integrated_gradients,f1_at_k,0.1904761904761904,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}",plausibility_mbert,mbert
task2_plausibility,a93d266d784d316f,integrated_gradients,auprc,0.2630849578302332,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}",plausibility_mbert,mbert
task2_plausibility,d2f2e7f20eec472a,integrated_gradients,precision_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}",plausibility_mbert,mbert
task2_plausibility,d2f2e7f20eec472a,integrated_gradients,recall_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}",plausibility_mbert,mbert
task2_plausibility,d2f2e7f20eec472a,integrated_gradients,f1_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}",plausibility_mbert,mbert
task2_plausibility,d2f2e7f20eec472a,integrated_gradients,auprc,0.1931453499692911,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}",plausibility_mbert,mbert
task2_plausibility,d529a52fe5e1accf,integrated_gradients,precision_at_k,0.1428571428571428,target,Illocutionary Change,"{'n_gold_tokens': 28, 'k': 28}",plausibility_mbert,mbert
task2_plausibility,d529a52fe5e1accf,integrated_gradients,recall_at_k,0.1428571428571428,target,Illocutionary Change,"{'n_gold_tokens': 28, 'k': 28}",plausibility_mbert,mbert
task2_plausibility,d529a52fe5e1accf,integrated_gradients,f1_at_k,0.1428571428571428,target,Illocutionary Change,"{'n_gold_tokens': 28, 'k': 28}",plausibility_mbert,mbert
task2_plausibility,d529a52fe5e1accf,integrated_gradients,auprc,0.1808910794776425,target,Illocutionary Change,"{'n_gold_tokens': 28, 'k': 28}",plausibility_mbert,mbert
task2_plausibility,ec435d1ae8212c0b,integrated_gradients,precision_at_k,0.2,target,Illocutionary Change,"{'n_gold_tokens': 10, 'k': 10}",plausibility_mbert,mbert
task2_plausibility,ec435d1ae8212c0b,integrated_gradients,recall_at_k,0.2,target,Illocutionary Change,"{'n_gold_tokens': 10, 'k': 10}",plausibility_mbert,mbert
task2_plausibility,ec435d1ae8212c0b,integrated_gradients,f1_at_k,0.2,target,Illocutionary Change,"{'n_gold_tokens': 10, 'k': 10}",plausibility_mbert,mbert
task2_plausibility,ec435d1ae8212c0b,integrated_gradients,auprc,0.2502719926179906,target,Illocutionary Change,"{'n_gold_tokens': 10, 'k': 10}",plausibility_mbert,mbert
task2_plausibility,f3ab5a6cd6537ab7,integrated_gradients,precision_at_k,0.1666666666666666,target,Illocutionary Change,"{'n_gold_tokens': 12, 'k': 12}",plausibility_mbert,mbert
task2_plausibility,f3ab5a6cd6537ab7,integrated_gradients,recall_at_k,0.1666666666666666,target,Illocutionary Change,"{'n_gold_tokens': 12, 'k': 12}",plausibility_mbert,mbert
task2_plausibility,f3ab5a6cd6537ab7,integrated_gradients,f1_at_k,0.1666666666666666,target,Illocutionary Change,"{'n_gold_tokens': 12, 'k': 12}",plausibility_mbert,mbert
task2_plausibility,f3ab5a6cd6537ab7,integrated_gradients,auprc,0.1871106514672691,target,Illocutionary Change,"{'n_gold_tokens': 12, 'k': 12}",plausibility_mbert,mbert
task2_plausibility,f6b714bbbe2b60d7,integrated_gradients,precision_at_k,0.1904761904761904,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}",plausibility_mbert,mbert
task2_plausibility,f6b714bbbe2b60d7,integrated_gradients,recall_at_k,0.1904761904761904,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}",plausibility_mbert,mbert
task2_plausibility,f6b714bbbe2b60d7,integrated_gradients,f1_at_k,0.1904761904761904,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}",plausibility_mbert,mbert
task2_plausibility,f6b714bbbe2b60d7,integrated_gradients,auprc,0.2439420318081311,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}",plausibility_mbert,mbert
task2_plausibility,fd519ad255631654,integrated_gradients,precision_at_k,0.2647058823529412,target,Illocutionary Change,"{'n_gold_tokens': 34, 'k': 34}",plausibility_mbert,mbert
task2_plausibility,fd519ad255631654,integrated_gradients,recall_at_k,0.2647058823529412,target,Illocutionary Change,"{'n_gold_tokens': 34, 'k': 34}",plausibility_mbert,mbert
task2_plausibility,fd519ad255631654,integrated_gradients,f1_at_k,0.2647058823529412,target,Illocutionary Change,"{'n_gold_tokens': 34, 'k': 34}",plausibility_mbert,mbert
task2_plausibility,fd519ad255631654,integrated_gradients,auprc,0.2970094507175465,target,Illocutionary Change,"{'n_gold_tokens': 34, 'k': 34}",plausibility_mbert,mbert
task2_plausibility,071d5037c44a2142,gradient_shap,precision_at_k,0.4814814814814814,target,Illocutionary Change,"{'n_gold_tokens': 27, 'k': 27}",plausibility_mbert,mbert
task2_plausibility,071d5037c44a2142,gradient_shap,recall_at_k,0.4814814814814814,target,Illocutionary Change,"{'n_gold_tokens': 27, 'k': 27}",plausibility_mbert,mbert
task2_plausibility,071d5037c44a2142,gradient_shap,f1_at_k,0.4814814814814814,target,Illocutionary Change,"{'n_gold_tokens': 27, 'k': 27}",plausibility_mbert,mbert
task2_plausibility,071d5037c44a2142,gradient_shap,auprc,0.4336539008413596,target,Illocutionary Change,"{'n_gold_tokens': 27, 'k': 27}",plausibility_mbert,mbert
task2_plausibility,13934b46dc51117d,gradient_shap,precision_at_k,0.375,target,Illocutionary Change,"{'n_gold_tokens': 32, 'k': 32}",plausibility_mbert,mbert
task2_plausibility,13934b46dc51117d,gradient_shap,recall_at_k,0.375,target,Illocutionary Change,"{'n_gold_tokens': 32, 'k': 32}",plausibility_mbert,mbert
task2_plausibility,13934b46dc51117d,gradient_shap,f1_at_k,0.375,target,Illocutionary Change,"{'n_gold_tokens': 32, 'k': 32}",plausibility_mbert,mbert
task2_plausibility,13934b46dc51117d,gradient_shap,auprc,0.3507414719153352,target,Illocutionary Change,"{'n_gold_tokens': 32, 'k': 32}",plausibility_mbert,mbert
task2_plausibility,15617fbe9b414a10,gradient_shap,precision_at_k,0.2195121951219512,target,Illocutionary Change,"{'n_gold_tokens': 41, 'k': 41}",plausibility_mbert,mbert
task2_plausibility,15617fbe9b414a10,gradient_shap,recall_at_k,0.2195121951219512,target,Illocutionary Change,"{'n_gold_tokens': 41, 'k': 41}",plausibility_mbert,mbert
task2_plausibility,15617fbe9b414a10,gradient_shap,f1_at_k,0.2195121951219512,target,Illocutionary Change,"{'n_gold_tokens': 41, 'k': 41}",plausibility_mbert,mbert
task2_plausibility,15617fbe9b414a10,gradient_shap,auprc,0.2758046992629532,target,Illocutionary Change,"{'n_gold_tokens': 41, 'k': 41}",plausibility_mbert,mbert
task2_plausibility,15f60dfdd12c9dd7,gradient_shap,precision_at_k,0.0454545454545454,target,Illocutionary Change,"{'n_gold_tokens': 22, 'k': 22}",plausibility_mbert,mbert
task2_plausibility,15f60dfdd12c9dd7,gradient_shap,recall_at_k,0.0454545454545454,target,Illocutionary Change,"{'n_gold_tokens': 22, 'k': 22}",plausibility_mbert,mbert
task2_plausibility,15f60dfdd12c9dd7,gradient_shap,f1_at_k,0.0454545454545454,target,Illocutionary Change,"{'n_gold_tokens': 22, 'k': 22}",plausibility_mbert,mbert
task2_plausibility,15f60dfdd12c9dd7,gradient_shap,auprc,0.1789770268887559,target,Illocutionary Change,"{'n_gold_tokens': 22, 'k': 22}",plausibility_mbert,mbert
task2_plausibility,1d1b04eb3e7ce11a,gradient_shap,precision_at_k,0.325,target,Illocutionary Change,"{'n_gold_tokens': 40, 'k': 40}",plausibility_mbert,mbert
task2_plausibility,1d1b04eb3e7ce11a,gradient_shap,recall_at_k,0.325,target,Illocutionary Change,"{'n_gold_tokens': 40, 'k': 40}",plausibility_mbert,mbert
task2_plausibility,1d1b04eb3e7ce11a,gradient_shap,f1_at_k,0.325,target,Illocutionary Change,"{'n_gold_tokens': 40, 'k': 40}",plausibility_mbert,mbert
task2_plausibility,1d1b04eb3e7ce11a,gradient_shap,auprc,0.3739102525161035,target,Illocutionary Change,"{'n_gold_tokens': 40, 'k': 40}",plausibility_mbert,mbert
task2_plausibility,1f56c7f2a72ee164,gradient_shap,precision_at_k,0.2916666666666667,target,Illocutionary Change,"{'n_gold_tokens': 48, 'k': 48}",plausibility_mbert,mbert
task2_plausibility,1f56c7f2a72ee164,gradient_shap,recall_at_k,0.2916666666666667,target,Illocutionary Change,"{'n_gold_tokens': 48, 'k': 48}",plausibility_mbert,mbert
task2_plausibility,1f56c7f2a72ee164,gradient_shap,f1_at_k,0.2916666666666667,target,Illocutionary Change,"{'n_gold_tokens': 48, 'k': 48}",plausibility_mbert,mbert
task2_plausibility,1f56c7f2a72ee164,gradient_shap,auprc,0.2647103189042697,target,Illocutionary Change,"{'n_gold_tokens': 48, 'k': 48}",plausibility_mbert,mbert
task2_plausibility,378e7f4f603abab7,gradient_shap,precision_at_k,0.175,target,Illocutionary Change,"{'n_gold_tokens': 40, 'k': 40}",plausibility_mbert,mbert
task2_plausibility,378e7f4f603abab7,gradient_shap,recall_at_k,0.175,target,Illocutionary Change,"{'n_gold_tokens': 40, 'k': 40}",plausibility_mbert,mbert
task2_plausibility,378e7f4f603abab7,gradient_shap,f1_at_k,0.175,target,Illocutionary Change,"{'n_gold_tokens': 40, 'k': 40}",plausibility_mbert,mbert
task2_plausibility,378e7f4f603abab7,gradient_shap,auprc,0.2222935568257716,target,Illocutionary Change,"{'n_gold_tokens': 40, 'k': 40}",plausibility_mbert,mbert
task2_plausibility,41cea45706409c38,gradient_shap,precision_at_k,0.0909090909090909,target,Illocutionary Change,"{'n_gold_tokens': 11, 'k': 11}",plausibility_mbert,mbert
task2_plausibility,41cea45706409c38,gradient_shap,recall_at_k,0.0909090909090909,target,Illocutionary Change,"{'n_gold_tokens': 11, 'k': 11}",plausibility_mbert,mbert
task2_plausibility,41cea45706409c38,gradient_shap,f1_at_k,0.0909090909090909,target,Illocutionary Change,"{'n_gold_tokens': 11, 'k': 11}",plausibility_mbert,mbert
task2_plausibility,41cea45706409c38,gradient_shap,auprc,0.15981880188257,target,Illocutionary Change,"{'n_gold_tokens': 11, 'k': 11}",plausibility_mbert,mbert
task2_plausibility,462fac739a2900aa,gradient_shap,precision_at_k,0.4230769230769231,target,Illocutionary Change,"{'n_gold_tokens': 26, 'k': 26}",plausibility_mbert,mbert
task2_plausibility,462fac739a2900aa,gradient_shap,recall_at_k,0.4230769230769231,target,Illocutionary Change,"{'n_gold_tokens': 26, 'k': 26}",plausibility_mbert,mbert
task2_plausibility,462fac739a2900aa,gradient_shap,f1_at_k,0.4230769230769231,target,Illocutionary Change,"{'n_gold_tokens': 26, 'k': 26}",plausibility_mbert,mbert
task2_plausibility,462fac739a2900aa,gradient_shap,auprc,0.3636564428896881,target,Illocutionary Change,"{'n_gold_tokens': 26, 'k': 26}",plausibility_mbert,mbert
task2_plausibility,4c738baf46f3aea2,gradient_shap,precision_at_k,0.5416666666666666,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,4c738baf46f3aea2,gradient_shap,recall_at_k,0.5416666666666666,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,4c738baf46f3aea2,gradient_shap,f1_at_k,0.5416666666666666,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,4c738baf46f3aea2,gradient_shap,auprc,0.4968251389110522,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,6a381fb5925d00cc,gradient_shap,precision_at_k,0.4375,target,Illocutionary Change,"{'n_gold_tokens': 16, 'k': 16}",plausibility_mbert,mbert
task2_plausibility,6a381fb5925d00cc,gradient_shap,recall_at_k,0.4375,target,Illocutionary Change,"{'n_gold_tokens': 16, 'k': 16}",plausibility_mbert,mbert
task2_plausibility,6a381fb5925d00cc,gradient_shap,f1_at_k,0.4375,target,Illocutionary Change,"{'n_gold_tokens': 16, 'k': 16}",plausibility_mbert,mbert
task2_plausibility,6a381fb5925d00cc,gradient_shap,auprc,0.4955979584852674,target,Illocutionary Change,"{'n_gold_tokens': 16, 'k': 16}",plausibility_mbert,mbert
task2_plausibility,7e42bb3d0d6c233d,gradient_shap,precision_at_k,0.35,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,7e42bb3d0d6c233d,gradient_shap,recall_at_k,0.35,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,7e42bb3d0d6c233d,gradient_shap,f1_at_k,0.35,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,7e42bb3d0d6c233d,gradient_shap,auprc,0.2721090914784666,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,7fab8bd42f1452d7,gradient_shap,precision_at_k,0.2692307692307692,target,Illocutionary Change,"{'n_gold_tokens': 26, 'k': 26}",plausibility_mbert,mbert
task2_plausibility,7fab8bd42f1452d7,gradient_shap,recall_at_k,0.2692307692307692,target,Illocutionary Change,"{'n_gold_tokens': 26, 'k': 26}",plausibility_mbert,mbert
task2_plausibility,7fab8bd42f1452d7,gradient_shap,f1_at_k,0.2692307692307692,target,Illocutionary Change,"{'n_gold_tokens': 26, 'k': 26}",plausibility_mbert,mbert
task2_plausibility,7fab8bd42f1452d7,gradient_shap,auprc,0.2353396134566139,target,Illocutionary Change,"{'n_gold_tokens': 26, 'k': 26}",plausibility_mbert,mbert
task2_plausibility,8cba73e50098825a,gradient_shap,precision_at_k,0.3023255813953488,target,Illocutionary Change,"{'n_gold_tokens': 43, 'k': 43}",plausibility_mbert,mbert
