run_id,example_id,method,metric,value,slice_name,slice_value,metadata,model
task2_plausibility,5074919f86c4fc4e,integrated_gradients,precision_at_k,0.0,target,Syntactic Change,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,5074919f86c4fc4e,integrated_gradients,recall_at_k,0.0,target,Syntactic Change,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,5074919f86c4fc4e,integrated_gradients,f1_at_k,0.0,target,Syntactic Change,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,5074919f86c4fc4e,integrated_gradients,auprc,0.10651156157081276,target,Syntactic Change,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,5074919f86c4fc4e,integrated_gradients,precision_at_k,0.0,target,Omission,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,5074919f86c4fc4e,integrated_gradients,recall_at_k,0.0,target,Omission,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,5074919f86c4fc4e,integrated_gradients,f1_at_k,0.0,target,Omission,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,5074919f86c4fc4e,integrated_gradients,auprc,0.08596726280445419,target,Omission,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,precision_at_k,0.3333333333333333,target,Synonymy,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,recall_at_k,0.3333333333333333,target,Synonymy,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,f1_at_k,0.3333333333333333,target,Synonymy,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,auprc,0.34697206859372753,target,Synonymy,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,precision_at_k,0.2962962962962963,target,Modulation,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,recall_at_k,0.2962962962962963,target,Modulation,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,f1_at_k,0.2962962962962963,target,Modulation,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,auprc,0.33052318779147044,target,Modulation,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,precision_at_k,0.14814814814814814,target,Compression,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,recall_at_k,0.14814814814814814,target,Compression,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,f1_at_k,0.14814814814814814,target,Compression,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,auprc,0.22256414292747775,target,Compression,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,precision_at_k,0.18518518518518517,target,Syntactic Change,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,recall_at_k,0.18518518518518517,target,Syntactic Change,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,f1_at_k,0.18518518518518517,target,Syntactic Change,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,auprc,0.22981321945620203,target,Syntactic Change,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,precision_at_k,0.1111111111111111,target,Omission,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,recall_at_k,0.1111111111111111,target,Omission,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,f1_at_k,0.1111111111111111,target,Omission,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,68fcbd3c26b53cfa,integrated_gradients,auprc,0.24149990243497477,target,Omission,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,7d686d6c59438eee,integrated_gradients,precision_at_k,0.15384615384615385,target,Synonymy,"{'n_gold_tokens': 13, 'k': 13}",xlmr
task2_plausibility,7d686d6c59438eee,integrated_gradients,recall_at_k,0.15384615384615385,target,Synonymy,"{'n_gold_tokens': 13, 'k': 13}",xlmr
task2_plausibility,7d686d6c59438eee,integrated_gradients,f1_at_k,0.15384615384615385,target,Synonymy,"{'n_gold_tokens': 13, 'k': 13}",xlmr
task2_plausibility,7d686d6c59438eee,integrated_gradients,auprc,0.23425133080528251,target,Synonymy,"{'n_gold_tokens': 13, 'k': 13}",xlmr
task2_plausibility,7d686d6c59438eee,integrated_gradients,precision_at_k,0.23076923076923078,target,Modulation,"{'n_gold_tokens': 13, 'k': 13}",xlmr
task2_plausibility,7d686d6c59438eee,integrated_gradients,recall_at_k,0.23076923076923078,target,Modulation,"{'n_gold_tokens': 13, 'k': 13}",xlmr
task2_plausibility,7d686d6c59438eee,integrated_gradients,f1_at_k,0.23076923076923078,target,Modulation,"{'n_gold_tokens': 13, 'k': 13}",xlmr
task2_plausibility,7d686d6c59438eee,integrated_gradients,auprc,0.24529417415291402,target,Modulation,"{'n_gold_tokens': 13, 'k': 13}",xlmr
task2_plausibility,7d686d6c59438eee,integrated_gradients,precision_at_k,0.23076923076923078,target,Compression,"{'n_gold_tokens': 13, 'k': 13}",xlmr
task2_plausibility,7d686d6c59438eee,integrated_gradients,recall_at_k,0.23076923076923078,target,Compression,"{'n_gold_tokens': 13, 'k': 13}",xlmr
task2_plausibility,7d686d6c59438eee,integrated_gradients,f1_at_k,0.23076923076923078,target,Compression,"{'n_gold_tokens': 13, 'k': 13}",xlmr
task2_plausibility,7d686d6c59438eee,integrated_gradients,auprc,0.2809854695698808,target,Compression,"{'n_gold_tokens': 13, 'k': 13}",xlmr
task2_plausibility,7d686d6c59438eee,integrated_gradients,precision_at_k,0.15384615384615385,target,Syntactic Change,"{'n_gold_tokens': 13, 'k': 13}",xlmr
task2_plausibility,7d686d6c59438eee,integrated_gradients,recall_at_k,0.15384615384615385,target,Syntactic Change,"{'n_gold_tokens': 13, 'k': 13}",xlmr
task2_plausibility,7d686d6c59438eee,integrated_gradients,f1_at_k,0.15384615384615385,target,Syntactic Change,"{'n_gold_tokens': 13, 'k': 13}",xlmr
task2_plausibility,7d686d6c59438eee,integrated_gradients,auprc,0.2418075633970729,target,Syntactic Change,"{'n_gold_tokens': 13, 'k': 13}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,precision_at_k,0.16666666666666666,target,Synonymy,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,recall_at_k,0.16666666666666666,target,Synonymy,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,f1_at_k,0.16666666666666666,target,Synonymy,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,auprc,0.1618788876628598,target,Synonymy,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,precision_at_k,0.0,target,Modulation,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,recall_at_k,0.0,target,Modulation,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,f1_at_k,0.0,target,Modulation,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,auprc,0.15107769423558895,target,Modulation,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,precision_at_k,0.0,target,Compression,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,recall_at_k,0.0,target,Compression,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,f1_at_k,0.0,target,Compression,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,auprc,0.1004851722745819,target,Compression,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,precision_at_k,0.0,target,Syntactic Change,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,recall_at_k,0.0,target,Syntactic Change,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,f1_at_k,0.0,target,Syntactic Change,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,auprc,0.14474992895709007,target,Syntactic Change,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,precision_at_k,0.0,target,Omission,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,recall_at_k,0.0,target,Omission,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,f1_at_k,0.0,target,Omission,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,7e1411eb93b6764f,integrated_gradients,auprc,0.1190275226565549,target,Omission,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,precision_at_k,0.15625,target,Synonymy,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,recall_at_k,0.15625,target,Synonymy,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,f1_at_k,0.15625,target,Synonymy,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,auprc,0.21945974285230346,target,Synonymy,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,precision_at_k,0.34375,target,Modulation,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,recall_at_k,0.34375,target,Modulation,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,f1_at_k,0.34375,target,Modulation,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,auprc,0.2846173404456074,target,Modulation,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,precision_at_k,0.21875,target,Compression,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,recall_at_k,0.21875,target,Compression,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,f1_at_k,0.21875,target,Compression,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,auprc,0.2491409278356128,target,Compression,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,precision_at_k,0.125,target,Explanation,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,recall_at_k,0.125,target,Explanation,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,f1_at_k,0.125,target,Explanation,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,auprc,0.24705594820037757,target,Explanation,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,precision_at_k,0.21875,target,Syntactic Change,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,recall_at_k,0.21875,target,Syntactic Change,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,f1_at_k,0.21875,target,Syntactic Change,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,auprc,0.23475005518723177,target,Syntactic Change,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,precision_at_k,0.21875,target,Omission,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,recall_at_k,0.21875,target,Omission,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,f1_at_k,0.21875,target,Omission,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,845f231d95d5cc72,integrated_gradients,auprc,0.2285516784871512,target,Omission,"{'n_gold_tokens': 32, 'k': 32}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,precision_at_k,0.2222222222222222,target,Synonymy,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,recall_at_k,0.2222222222222222,target,Synonymy,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,f1_at_k,0.2222222222222222,target,Synonymy,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,auprc,0.27981459709993084,target,Synonymy,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,precision_at_k,0.2222222222222222,target,Modulation,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,recall_at_k,0.2222222222222222,target,Modulation,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,f1_at_k,0.2222222222222222,target,Modulation,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,auprc,0.27282395696039763,target,Modulation,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,precision_at_k,0.2222222222222222,target,Compression,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,recall_at_k,0.2222222222222222,target,Compression,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,f1_at_k,0.2222222222222222,target,Compression,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,auprc,0.2737872510168524,target,Compression,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,precision_at_k,0.3055555555555556,target,Explanation,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,recall_at_k,0.3055555555555556,target,Explanation,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,f1_at_k,0.3055555555555556,target,Explanation,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,auprc,0.267442546447952,target,Explanation,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,precision_at_k,0.2777777777777778,target,Syntactic Change,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,recall_at_k,0.2777777777777778,target,Syntactic Change,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,f1_at_k,0.2777777777777778,target,Syntactic Change,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,auprc,0.2780381528966607,target,Syntactic Change,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,precision_at_k,0.19444444444444445,target,Omission,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,recall_at_k,0.19444444444444445,target,Omission,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,f1_at_k,0.19444444444444445,target,Omission,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,90d2c76b0f165f7f,integrated_gradients,auprc,0.2704273832140759,target,Omission,"{'n_gold_tokens': 36, 'k': 36}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,precision_at_k,0.18518518518518517,target,Synonymy,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,recall_at_k,0.18518518518518517,target,Synonymy,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,f1_at_k,0.18518518518518517,target,Synonymy,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,auprc,0.23520892457969753,target,Synonymy,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,precision_at_k,0.25925925925925924,target,Modulation,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,recall_at_k,0.25925925925925924,target,Modulation,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,f1_at_k,0.25925925925925924,target,Modulation,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,auprc,0.2502696626349238,target,Modulation,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,precision_at_k,0.18518518518518517,target,Compression,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,recall_at_k,0.18518518518518517,target,Compression,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,f1_at_k,0.18518518518518517,target,Compression,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,auprc,0.2183173785407478,target,Compression,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,precision_at_k,0.14814814814814814,target,Syntactic Change,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,recall_at_k,0.14814814814814814,target,Syntactic Change,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,f1_at_k,0.14814814814814814,target,Syntactic Change,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,auprc,0.21067179078386472,target,Syntactic Change,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,precision_at_k,0.2962962962962963,target,Omission,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,recall_at_k,0.2962962962962963,target,Omission,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,f1_at_k,0.2962962962962963,target,Omission,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,9f53b3d5371489c1,integrated_gradients,auprc,0.27599377230612193,target,Omission,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,ae611fb0737a6e18,integrated_gradients,precision_at_k,0.16666666666666666,target,Synonymy,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,ae611fb0737a6e18,integrated_gradients,recall_at_k,0.16666666666666666,target,Synonymy,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,ae611fb0737a6e18,integrated_gradients,f1_at_k,0.16666666666666666,target,Synonymy,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,ae611fb0737a6e18,integrated_gradients,auprc,0.21244091157884262,target,Synonymy,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,ae611fb0737a6e18,integrated_gradients,precision_at_k,0.0,target,Modulation,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,ae611fb0737a6e18,integrated_gradients,recall_at_k,0.0,target,Modulation,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,ae611fb0737a6e18,integrated_gradients,f1_at_k,0.0,target,Modulation,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,ae611fb0737a6e18,integrated_gradients,auprc,0.2175139675139675,target,Modulation,"{'n_gold_tokens': 6, 'k': 6}",xlmr
task2_plausibility,c8ec09f4bdb89da4,integrated_gradients,precision_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,c8ec09f4bdb89da4,integrated_gradients,recall_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,c8ec09f4bdb89da4,integrated_gradients,f1_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,c8ec09f4bdb89da4,integrated_gradients,auprc,0.11941277345198369,target,Synonymy,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,c8ec09f4bdb89da4,integrated_gradients,precision_at_k,0.2,target,Modulation,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,c8ec09f4bdb89da4,integrated_gradients,recall_at_k,0.2,target,Modulation,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,c8ec09f4bdb89da4,integrated_gradients,f1_at_k,0.20000000000000004,target,Modulation,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,c8ec09f4bdb89da4,integrated_gradients,auprc,0.14715617715617715,target,Modulation,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,c8ec09f4bdb89da4,integrated_gradients,precision_at_k,0.0,target,Compression,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,c8ec09f4bdb89da4,integrated_gradients,recall_at_k,0.0,target,Compression,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,c8ec09f4bdb89da4,integrated_gradients,f1_at_k,0.0,target,Compression,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,c8ec09f4bdb89da4,integrated_gradients,auprc,0.12677061677061677,target,Compression,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,c8ec09f4bdb89da4,integrated_gradients,precision_at_k,0.2,target,Syntactic Change,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,c8ec09f4bdb89da4,integrated_gradients,recall_at_k,0.2,target,Syntactic Change,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,c8ec09f4bdb89da4,integrated_gradients,f1_at_k,0.20000000000000004,target,Syntactic Change,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,c8ec09f4bdb89da4,integrated_gradients,auprc,0.2158496732026144,target,Syntactic Change,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,precision_at_k,0.4067796610169492,target,Synonymy,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,recall_at_k,0.4067796610169492,target,Synonymy,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,f1_at_k,0.40677966101694923,target,Synonymy,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,auprc,0.373429275123938,target,Synonymy,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,precision_at_k,0.3898305084745763,target,Modulation,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,recall_at_k,0.3898305084745763,target,Modulation,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,f1_at_k,0.3898305084745763,target,Modulation,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,auprc,0.3751249539063054,target,Modulation,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,precision_at_k,0.3728813559322034,target,Compression,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,recall_at_k,0.3728813559322034,target,Compression,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,f1_at_k,0.3728813559322034,target,Compression,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,auprc,0.3685874475998413,target,Compression,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,precision_at_k,0.4067796610169492,target,Explanation,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,recall_at_k,0.4067796610169492,target,Explanation,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,f1_at_k,0.40677966101694923,target,Explanation,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,auprc,0.3499092279497723,target,Explanation,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,precision_at_k,0.3389830508474576,target,Syntactic Change,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,recall_at_k,0.3389830508474576,target,Syntactic Change,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,f1_at_k,0.3389830508474576,target,Syntactic Change,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,auprc,0.3561477622199457,target,Syntactic Change,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,precision_at_k,0.4067796610169492,target,Omission,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,recall_at_k,0.4067796610169492,target,Omission,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,f1_at_k,0.40677966101694923,target,Omission,"{'n_gold_tokens': 59, 'k': 59}",xlmr
task2_plausibility,d71f511788d7755a,integrated_gradients,auprc,0.35296540597170173,target,Omission,"{'n_gold_tokens': 59, 'k': 59}",xlmr
