run_id,example_id,method,metric,value,slice_name,slice_value,metadata
task2_plausibility,7e54bde8de12fb3b,integrated_gradients,auprc,0.2307229252978798,target,Omission,"{'n_gold_tokens': 53, 'k': 53}"
task2_plausibility,7e54bde8de12fb3b,integrated_gradients,precision_at_k,0.24528301886792453,target,Synonymy,"{'n_gold_tokens': 53, 'k': 53}"
task2_plausibility,7e54bde8de12fb3b,integrated_gradients,recall_at_k,0.24528301886792453,target,Synonymy,"{'n_gold_tokens': 53, 'k': 53}"
task2_plausibility,7e54bde8de12fb3b,integrated_gradients,f1_at_k,0.24528301886792453,target,Synonymy,"{'n_gold_tokens': 53, 'k': 53}"
task2_plausibility,7e54bde8de12fb3b,integrated_gradients,auprc,0.26121001392931165,target,Synonymy,"{'n_gold_tokens': 53, 'k': 53}"
task2_plausibility,7e54bde8de12fb3b,integrated_gradients,precision_at_k,0.22641509433962265,target,Syntactic Change,"{'n_gold_tokens': 53, 'k': 53}"
task2_plausibility,7e54bde8de12fb3b,integrated_gradients,recall_at_k,0.22641509433962265,target,Syntactic Change,"{'n_gold_tokens': 53, 'k': 53}"
task2_plausibility,7e54bde8de12fb3b,integrated_gradients,f1_at_k,0.22641509433962265,target,Syntactic Change,"{'n_gold_tokens': 53, 'k': 53}"
task2_plausibility,7e54bde8de12fb3b,integrated_gradients,auprc,0.2695022954676421,target,Syntactic Change,"{'n_gold_tokens': 53, 'k': 53}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,precision_at_k,0.23529411764705882,target,Compression,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,recall_at_k,0.23529411764705882,target,Compression,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,f1_at_k,0.23529411764705882,target,Compression,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,auprc,0.2733748582162765,target,Compression,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,precision_at_k,0.23529411764705882,target,Explanation,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,recall_at_k,0.23529411764705882,target,Explanation,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,f1_at_k,0.23529411764705882,target,Explanation,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,auprc,0.29468892861335094,target,Explanation,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,precision_at_k,0.2647058823529412,target,Illocutionary Change,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,recall_at_k,0.2647058823529412,target,Illocutionary Change,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,f1_at_k,0.2647058823529412,target,Illocutionary Change,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,auprc,0.33369954744151015,target,Illocutionary Change,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,precision_at_k,0.20588235294117646,target,Modulation,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,recall_at_k,0.20588235294117646,target,Modulation,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,f1_at_k,0.20588235294117646,target,Modulation,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,auprc,0.2508751048580279,target,Modulation,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,precision_at_k,0.4117647058823529,target,Omission,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,recall_at_k,0.4117647058823529,target,Omission,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,f1_at_k,0.4117647058823529,target,Omission,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,auprc,0.3520561060198531,target,Omission,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,precision_at_k,0.35294117647058826,target,Synonymy,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,recall_at_k,0.35294117647058826,target,Synonymy,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,f1_at_k,0.35294117647058826,target,Synonymy,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,auprc,0.32397349592688046,target,Synonymy,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,precision_at_k,0.23529411764705882,target,Syntactic Change,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,recall_at_k,0.23529411764705882,target,Syntactic Change,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,f1_at_k,0.23529411764705882,target,Syntactic Change,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,9890c1fd323f06fc,integrated_gradients,auprc,0.27764274396940547,target,Syntactic Change,"{'n_gold_tokens': 34, 'k': 34}"
task2_plausibility,a58f01630c847e1b,integrated_gradients,precision_at_k,0.09523809523809523,target,Compression,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a58f01630c847e1b,integrated_gradients,recall_at_k,0.09523809523809523,target,Compression,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a58f01630c847e1b,integrated_gradients,f1_at_k,0.09523809523809523,target,Compression,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a58f01630c847e1b,integrated_gradients,auprc,0.19467029707213424,target,Compression,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a58f01630c847e1b,integrated_gradients,precision_at_k,0.23809523809523808,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a58f01630c847e1b,integrated_gradients,recall_at_k,0.23809523809523808,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a58f01630c847e1b,integrated_gradients,f1_at_k,0.23809523809523808,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a58f01630c847e1b,integrated_gradients,auprc,0.21868456877541426,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a58f01630c847e1b,integrated_gradients,precision_at_k,0.19047619047619047,target,Modulation,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a58f01630c847e1b,integrated_gradients,recall_at_k,0.19047619047619047,target,Modulation,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a58f01630c847e1b,integrated_gradients,f1_at_k,0.19047619047619047,target,Modulation,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a58f01630c847e1b,integrated_gradients,auprc,0.2487777595716218,target,Modulation,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a58f01630c847e1b,integrated_gradients,precision_at_k,0.23809523809523808,target,Synonymy,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a58f01630c847e1b,integrated_gradients,recall_at_k,0.23809523809523808,target,Synonymy,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a58f01630c847e1b,integrated_gradients,f1_at_k,0.23809523809523808,target,Synonymy,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a58f01630c847e1b,integrated_gradients,auprc,0.2501644748073233,target,Synonymy,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,precision_at_k,0.23684210526315788,target,Compression,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,recall_at_k,0.23684210526315788,target,Compression,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,f1_at_k,0.23684210526315788,target,Compression,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,auprc,0.2886172428040725,target,Compression,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,precision_at_k,0.23684210526315788,target,Explanation,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,recall_at_k,0.23684210526315788,target,Explanation,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,f1_at_k,0.23684210526315788,target,Explanation,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,auprc,0.3082469668903923,target,Explanation,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,precision_at_k,0.3157894736842105,target,Illocutionary Change,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,recall_at_k,0.3157894736842105,target,Illocutionary Change,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,f1_at_k,0.3157894736842105,target,Illocutionary Change,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,auprc,0.3327350550857977,target,Illocutionary Change,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,precision_at_k,0.3157894736842105,target,Modulation,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,recall_at_k,0.3157894736842105,target,Modulation,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,f1_at_k,0.3157894736842105,target,Modulation,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,auprc,0.3132603727352597,target,Modulation,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,precision_at_k,0.3157894736842105,target,Omission,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,recall_at_k,0.3157894736842105,target,Omission,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,f1_at_k,0.3157894736842105,target,Omission,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,auprc,0.3378788162097088,target,Omission,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,precision_at_k,0.39473684210526316,target,Synonymy,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,recall_at_k,0.39473684210526316,target,Synonymy,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,f1_at_k,0.39473684210526316,target,Synonymy,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,auprc,0.3810154690539855,target,Synonymy,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,precision_at_k,0.23684210526315788,target,Syntactic Change,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,recall_at_k,0.23684210526315788,target,Syntactic Change,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,f1_at_k,0.23684210526315788,target,Syntactic Change,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a620c5babe6035a2,integrated_gradients,auprc,0.29264294179898465,target,Syntactic Change,"{'n_gold_tokens': 38, 'k': 38}"
task2_plausibility,a93d266d784d316f,integrated_gradients,precision_at_k,0.19047619047619047,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a93d266d784d316f,integrated_gradients,recall_at_k,0.19047619047619047,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a93d266d784d316f,integrated_gradients,f1_at_k,0.19047619047619047,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a93d266d784d316f,integrated_gradients,auprc,0.2630849578302332,target,Illocutionary Change,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a93d266d784d316f,integrated_gradients,precision_at_k,0.23809523809523808,target,Modulation,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a93d266d784d316f,integrated_gradients,recall_at_k,0.23809523809523808,target,Modulation,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a93d266d784d316f,integrated_gradients,f1_at_k,0.23809523809523808,target,Modulation,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a93d266d784d316f,integrated_gradients,auprc,0.2525677039151486,target,Modulation,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a93d266d784d316f,integrated_gradients,precision_at_k,0.2857142857142857,target,Synonymy,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a93d266d784d316f,integrated_gradients,recall_at_k,0.2857142857142857,target,Synonymy,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a93d266d784d316f,integrated_gradients,f1_at_k,0.2857142857142857,target,Synonymy,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,a93d266d784d316f,integrated_gradients,auprc,0.3153675832479368,target,Synonymy,"{'n_gold_tokens': 21, 'k': 21}"
task2_plausibility,ae214850d5596982,integrated_gradients,precision_at_k,0.16666666666666666,target,Modulation,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,ae214850d5596982,integrated_gradients,recall_at_k,0.16666666666666666,target,Modulation,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,ae214850d5596982,integrated_gradients,f1_at_k,0.16666666666666666,target,Modulation,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,ae214850d5596982,integrated_gradients,auprc,0.17235709093307439,target,Modulation,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,ae214850d5596982,integrated_gradients,precision_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,ae214850d5596982,integrated_gradients,recall_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,ae214850d5596982,integrated_gradients,f1_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,ae214850d5596982,integrated_gradients,auprc,0.11358371896926148,target,Synonymy,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,afa62987cea13068,integrated_gradients,precision_at_k,0.2,target,Compression,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,recall_at_k,0.2,target,Compression,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,f1_at_k,0.20000000000000004,target,Compression,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,auprc,0.17275961288645414,target,Compression,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,precision_at_k,0.13333333333333333,target,Explanation,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,recall_at_k,0.13333333333333333,target,Explanation,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,f1_at_k,0.13333333333333333,target,Explanation,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,auprc,0.15527830877309323,target,Explanation,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,precision_at_k,0.13333333333333333,target,Modulation,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,recall_at_k,0.13333333333333333,target,Modulation,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,f1_at_k,0.13333333333333333,target,Modulation,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,auprc,0.1250335343994303,target,Modulation,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,precision_at_k,0.2,target,Omission,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,recall_at_k,0.2,target,Omission,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,f1_at_k,0.20000000000000004,target,Omission,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,auprc,0.1765082010674688,target,Omission,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,precision_at_k,0.13333333333333333,target,Synonymy,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,recall_at_k,0.13333333333333333,target,Synonymy,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,f1_at_k,0.13333333333333333,target,Synonymy,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,auprc,0.14592954667735383,target,Synonymy,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,precision_at_k,0.26666666666666666,target,Syntactic Change,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,recall_at_k,0.26666666666666666,target,Syntactic Change,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,f1_at_k,0.26666666666666666,target,Syntactic Change,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,afa62987cea13068,integrated_gradients,auprc,0.17661712800150037,target,Syntactic Change,"{'n_gold_tokens': 15, 'k': 15}"
task2_plausibility,d2f2e7f20eec472a,integrated_gradients,precision_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}"
task2_plausibility,d2f2e7f20eec472a,integrated_gradients,recall_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}"
task2_plausibility,d2f2e7f20eec472a,integrated_gradients,f1_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}"
task2_plausibility,d2f2e7f20eec472a,integrated_gradients,auprc,0.19314534996929117,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}"
task2_plausibility,d2f2e7f20eec472a,integrated_gradients,precision_at_k,0.125,target,Modulation,"{'n_gold_tokens': 8, 'k': 8}"
task2_plausibility,d2f2e7f20eec472a,integrated_gradients,recall_at_k,0.125,target,Modulation,"{'n_gold_tokens': 8, 'k': 8}"
task2_plausibility,d2f2e7f20eec472a,integrated_gradients,f1_at_k,0.125,target,Modulation,"{'n_gold_tokens': 8, 'k': 8}"
task2_plausibility,d2f2e7f20eec472a,integrated_gradients,auprc,0.1504671246633759,target,Modulation,"{'n_gold_tokens': 8, 'k': 8}"
task2_plausibility,d2f2e7f20eec472a,integrated_gradients,precision_at_k,0.125,target,Synonymy,"{'n_gold_tokens': 8, 'k': 8}"
task2_plausibility,d2f2e7f20eec472a,integrated_gradients,recall_at_k,0.125,target,Synonymy,"{'n_gold_tokens': 8, 'k': 8}"
task2_plausibility,d2f2e7f20eec472a,integrated_gradients,f1_at_k,0.125,target,Synonymy,"{'n_gold_tokens': 8, 'k': 8}"
task2_plausibility,d2f2e7f20eec472a,integrated_gradients,auprc,0.1399089262148234,target,Synonymy,"{'n_gold_tokens': 8, 'k': 8}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,precision_at_k,0.17857142857142858,target,Compression,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,recall_at_k,0.17857142857142858,target,Compression,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,f1_at_k,0.17857142857142858,target,Compression,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,auprc,0.1995087567760652,target,Compression,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,precision_at_k,0.14285714285714285,target,Illocutionary Change,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,recall_at_k,0.14285714285714285,target,Illocutionary Change,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,f1_at_k,0.14285714285714285,target,Illocutionary Change,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,auprc,0.18089107947764255,target,Illocutionary Change,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,precision_at_k,0.21428571428571427,target,Modulation,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,recall_at_k,0.21428571428571427,target,Modulation,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,f1_at_k,0.21428571428571427,target,Modulation,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,auprc,0.1748829371168627,target,Modulation,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,precision_at_k,0.10714285714285714,target,Omission,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,recall_at_k,0.10714285714285714,target,Omission,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,f1_at_k,0.10714285714285714,target,Omission,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,auprc,0.17413296582348106,target,Omission,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,precision_at_k,0.25,target,Synonymy,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,recall_at_k,0.25,target,Synonymy,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,f1_at_k,0.25,target,Synonymy,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,auprc,0.22957388101918152,target,Synonymy,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,precision_at_k,0.14285714285714285,target,Syntactic Change,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,recall_at_k,0.14285714285714285,target,Syntactic Change,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,f1_at_k,0.14285714285714285,target,Syntactic Change,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,d529a52fe5e1accf,integrated_gradients,auprc,0.16620852600687186,target,Syntactic Change,"{'n_gold_tokens': 28, 'k': 28}"
task2_plausibility,e1635557c291c741,integrated_gradients,precision_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 2, 'k': 2}"
task2_plausibility,e1635557c291c741,integrated_gradients,recall_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 2, 'k': 2}"
task2_plausibility,e1635557c291c741,integrated_gradients,f1_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 2, 'k': 2}"
task2_plausibility,e1635557c291c741,integrated_gradients,auprc,0.07692307692307693,target,Synonymy,"{'n_gold_tokens': 2, 'k': 2}"
task2_plausibility,ec435d1ae8212c0b,integrated_gradients,precision_at_k,0.2,target,Illocutionary Change,"{'n_gold_tokens': 10, 'k': 10}"
task2_plausibility,ec435d1ae8212c0b,integrated_gradients,recall_at_k,0.2,target,Illocutionary Change,"{'n_gold_tokens': 10, 'k': 10}"
task2_plausibility,ec435d1ae8212c0b,integrated_gradients,f1_at_k,0.20000000000000004,target,Illocutionary Change,"{'n_gold_tokens': 10, 'k': 10}"
task2_plausibility,ec435d1ae8212c0b,integrated_gradients,auprc,0.2502719926179906,target,Illocutionary Change,"{'n_gold_tokens': 10, 'k': 10}"
task2_plausibility,ec435d1ae8212c0b,integrated_gradients,precision_at_k,0.3,target,Modulation,"{'n_gold_tokens': 10, 'k': 10}"
task2_plausibility,ec435d1ae8212c0b,integrated_gradients,recall_at_k,0.3,target,Modulation,"{'n_gold_tokens': 10, 'k': 10}"
task2_plausibility,ec435d1ae8212c0b,integrated_gradients,f1_at_k,0.3,target,Modulation,"{'n_gold_tokens': 10, 'k': 10}"
task2_plausibility,ec435d1ae8212c0b,integrated_gradients,auprc,0.2967060401978323,target,Modulation,"{'n_gold_tokens': 10, 'k': 10}"
task2_plausibility,ec435d1ae8212c0b,integrated_gradients,precision_at_k,0.3,target,Synonymy,"{'n_gold_tokens': 10, 'k': 10}"
task2_plausibility,ec435d1ae8212c0b,integrated_gradients,recall_at_k,0.3,target,Synonymy,"{'n_gold_tokens': 10, 'k': 10}"
task2_plausibility,ec435d1ae8212c0b,integrated_gradients,f1_at_k,0.3,target,Synonymy,"{'n_gold_tokens': 10, 'k': 10}"
task2_plausibility,ec435d1ae8212c0b,integrated_gradients,auprc,0.4109520249937707,target,Synonymy,"{'n_gold_tokens': 10, 'k': 10}"
task2_plausibility,f3ab5a6cd6537ab7,integrated_gradients,precision_at_k,0.16666666666666666,target,Compression,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,f3ab5a6cd6537ab7,integrated_gradients,recall_at_k,0.16666666666666666,target,Compression,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,f3ab5a6cd6537ab7,integrated_gradients,f1_at_k,0.16666666666666666,target,Compression,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,f3ab5a6cd6537ab7,integrated_gradients,auprc,0.2199170055174475,target,Compression,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,f3ab5a6cd6537ab7,integrated_gradients,precision_at_k,0.16666666666666666,target,Illocutionary Change,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,f3ab5a6cd6537ab7,integrated_gradients,recall_at_k,0.16666666666666666,target,Illocutionary Change,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,f3ab5a6cd6537ab7,integrated_gradients,f1_at_k,0.16666666666666666,target,Illocutionary Change,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,f3ab5a6cd6537ab7,integrated_gradients,auprc,0.18711065146726913,target,Illocutionary Change,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,f3ab5a6cd6537ab7,integrated_gradients,precision_at_k,0.0,target,Modulation,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,f3ab5a6cd6537ab7,integrated_gradients,recall_at_k,0.0,target,Modulation,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,f3ab5a6cd6537ab7,integrated_gradients,f1_at_k,0.0,target,Modulation,"{'n_gold_tokens': 12, 'k': 12}"
task2_plausibility,f3ab5a6cd6537ab7,integrated_gradients,auprc,0.18009992629910085,target,Modulation,"{'n_gold_tokens': 12, 'k': 12}"
