sentence_alignment_id,language_code,language_name,corpus_source,source_alignment_file,document_id,line_in_document,source_sentence_id,split,strategy_record_id,source_text,target_text,source_token_count,target_token_count,alignment_links,aligned_link_count,source_aligned_token_count,target_aligned_token_count,source_unaligned_token_count,target_unaligned_token_count,source_coverage_pct,target_coverage_pct,macro_strategies_original,macro_strategies,macro_strategy_count,micro_strategies_original,micro_strategies,micro_strategy_count,criteria_ids,criteria_descriptions,annotation_notes,complex_parts,strategy_annotation_source,micro_strategy_status,strategy_annotation_status,automatic_macro_candidates,requires_manual_strategy_review,strategy_match_method,strategy_source_similarity,strategy_target_similarity,alignment_model,alignment_heuristic,alignment_encoder,one_to_one_applied,label_scope,label_explanation,label_modulation,label_synonymy,label_transposition,label_transcription,label_syntactic_change,label_illocutionary_change,label_compression,label_omission
ES_ALIGN_0295,es,Spanish,iDEM Spanish,idem_es_ES_083_107.txt.wordalign.csv,ES_083_107,12,11,,ES_083_107:11,Esta supuesta prueba de la financiación de Venezuela fue utilizada por la brigada política que operó bajo el Gobierno de Mariano Rajoy a través de la filtración a medios de comunicación afines.,El departamento de policía que actuaba durante el Gobierno del Partido Popular informó a algunos medios de comunicación de la supuesta prueba de que Venezuela dio dinero a Podemos. Supuesta significa que no esta comprobado.,33,37,1-20 2-21 3-18 4-0 5-26 7-24 8-12 13-11 14-4 15-5 16-6 17-7 18-8 19-22 21-28 22-13 25-19 26-35 27-27 28-15 29-16 30-17 32-36,23,23,23,10,14,69.7,62.16,Modulation;Synonymy;Explanation,Explanation;Modulation;Synonymy,3,Modlen;SemSyn;ModInf;GraSyn;WorExp,Modlen;SemSyn;ModInf;GraSyn;WorExp,5,23;5;2;19;11;13,"23 Reordenamiento de oración en orden lógico: sujeto + verbo + predicado  -  5 Uso de verbo frecuente | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 19 Uso de modo indicativo y de tiempos verbales sencillos (presente de indicativo, futuro simple y pretérito perfecto simple y pretérito imperfecto). | 11 Uso de sustantivo cortos, sencillos y de uso habitual. | 13 Definición de palabra técnica o compleja necesaria para el documento.","Orden del texto complejo, se reordena. Operaba: verbo complejo. | Utiliza el nombre del presidente de ese momento, se simplifica poniendo el del partido. | Financiación: Uso de sustantivo complejo. | Supuesta: termino complejo.","Orden del texto complejo, se reordena. Operaba: verbo complejo. | Utiliza el nombre del presidente de ese momento, se simplifica poniendo el del partido. | Financiación: Uso de sustantivo complejo. | Supuesta: termino complejo.",iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,1,1,0,0,0,0,0,0
ES_ALIGN_0013,es,Spanish,iDEM Spanish,idem_es_ES_001_005.txt.wordalign.csv,ES_001_005,13,12,,ES_001_005:12,También en 2025 se iniciará otro proyecto de terapia cognitiva online para enfermos de neurocirugía y aquellos con alteraciones derivadas de tratamientos oncológicos.,"En el año 2025, el Hospital comienza otro proyecto de terapia para pacientes que operaron en el cerebro o pacientes que tienen problemas cerebrales por tratamientos contra el cáncer.",24,31,0-4 1-0 2-3 3-5 4-7 5-8 6-9 7-10 8-11 9-4 11-12 12-16 14-18 15-19 17-22 21-26 22-24 22-29 23-30,19,18,18,6,13,75.0,58.06,Illocutionary Change;Explanation;Modulation;Synonymy,Explanation;Modulation;Synonymy;Illocutionary Change,4,SynS2W/G/C;HidGra;ModInf;SemSyn;PraSyn,SynS2W/G/C;HidGra;ModInf;SemSyn;PraSyn,5,24;25;2;11;12,"24 Eliminación de oraciones impersonales  -  25 Agregación del sujeto para evitar elípsis del sujeto  -  2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 11 Uso de sustantivo cortos, sencillos y de uso habitual.   -  12 Eliminación o cambio de términos abstractos, extranjerismos, palabra de contenido indeterminado y/o tecnicismos.  -  2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.","Pasiva refleja, oración impersonal. Oración larga | Neurocirugía: Palabra técnica | Cognitiva: Palabra técnica | Oncológico: Palabra técnica","Pasiva refleja, oración impersonal. Oración larga | Neurocirugía: Palabra técnica | Cognitiva: Palabra técnica | Oncológico: Palabra técnica",iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,1,1,0,0,0,1,0,0
ES_ALIGN_0043,es,Spanish,iDEM Spanish,idem_es_ES_012_016.txt.wordalign.csv,ES_012_016,13,12,,ES_012_016:12,"Durante la Segunda Guerra Mundial, la Unión Soviética comunista fue una de las principales naciones aliadas que lucharon contra las potencias del Eje.3​ Poco después del final de la Segunda Guerra Mundial, la rivalidad entre la Unión Soviética marxista-leninista y los Estados Unidos liberal-capitalista resultó en la Guerra Fría.","En la Segunda Guerra Mundial, la Unión Soviética comunista luchó en el bando de los países aliados que eran Estados Unidos, Reino Unido y Francia. El bando contrario se llamaba las potencias del Eje y eran la Alemania nazi, el imperio de Japón y la Italia fascista. Pero después de la Segunda Guerra Mundial la Unión Soviética comunista se enfrentó a Estados Unidos que era un gobierno capitalista y liberal. Este enfrentamiento se llamó Guerra fría.",52,83,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-69 11-70 12-14 13-15 15-16 15-41 16-17 17-18 20-33 21-34 22-35 23-36 25-53 28-54 30-56 31-57 32-58 33-42 37-39 38-60 39-61 40-41 40-50 41-47 43-66 44-67 45-72 45-74 46-10 47-11 48-55 51-79 51-82,43,39,42,13,41,75.0,50.6,Modulation;Synonymy;Explanation,Explanation;Modulation;Synonymy,3,ModInf;SemSyn;WorExp,ModInf;SemSyn;WorExp,3,2;5;13,2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 5 Uso de verbo frecuente  -  2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 13 Definición de palabra técnica o compleja necesaria para el documento. | 13 Definición de palabra técnica o compleja necesaria para el documento.  -  2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.,naciones aliadas: concepto complejo | potencias del eje: concepto complejo,naciones aliadas: concepto complejo | potencias del eje: concepto complejo,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,1,1,0,0,0,0,0,0
ES_ALIGN_0062,es,Spanish,iDEM Spanish,idem_es_ES_017_025.txt.wordalign.csv,ES_017_025,13,7,,ES_017_025:7,"Ese correo previo con la confesión del empresario, que fue publicado de forma íntegra en la mañana del 14 de marzo por El Plural, circuló según el juez “a partir de la actuación de un tercero ajeno a la confidencia” que “lo filtra subrepticiamente a la prensa sin autorización”.",El correo con la declaración del empresario fue publicado el 14 de marzo.,56,14,1-1 3-2 4-3 5-4 6-5 7-6 10-7 11-8 19-10 20-11 21-12 23-0 28-9 55-13,14,14,14,42,0,25.0,100.0,Modulation,Modulation,1,ModInf,ModInf,1,2,2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.,,,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,0,0
ES_ALIGN_0088,es,Spanish,iDEM Spanish,idem_es_ES_026_029.txt.wordalign.csv,ES_026_029,13,12,,ES_026_029:12,Las elecciones suelen empezar el jueves (que es cuando por lo general se vota en los Países Bajos) y finalizar el domingo (día de jornada electoral en la mayoría de países).,Las elecciones suelen empezar el jueves porque en los Países Bajos votan los jueves. Terminan el domingo porque la mayoría de los países votan los domingos.,36,28,0-0 1-1 2-2 2-14 3-3 4-4 5-5 9-6 10-18 14-11 15-7 16-8 17-9 18-10 21-15 22-16 23-17 28-24 29-24 30-19 31-20 32-21 33-23 35-2 35-27,25,23,23,13,5,63.89,82.14,Modulation;Compression,Modulation;Compression,2,ModInf;GraSim,ModInf;GraSim,2,2;3,"2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  3 No usar punto y coma (;), puntos suspensivos (...) Etcétera, paréntesis, comillas y otros signos poco habitules.",Eliminación paréntesis | Eliminacion paréntesis,Eliminación paréntesis | Eliminacion paréntesis,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,1,0
ES_ALIGN_0106,es,Spanish,iDEM Spanish,idem_es_ES_030_036.txt.wordalign.csv,ES_030_036,13,12,,ES_030_036:12,Los eurodiputados insisten en que la estabilidad de precios sigue siendo el objetivo principal del BCE y advierten de que excederse para la consecución de otros objetivos secundarios puede afectar a su independencia.,Los eurodiputados insisten en que el objetivo del Banco Central Europeo es tener precios estables. También advierten que tener otros objetivos menos importantes puede afectar a conseguir el objetivo más importante.,34,33,0-0 1-1 2-2 3-3 4-4 5-28 6-14 8-13 9-11 10-12 11-5 12-6 13-23 14-7 15-8 15-9 16-15 17-17 19-18 20-19 23-27 25-20 26-21 28-24 29-25 30-26 33-32,27,26,27,8,6,76.47,81.82,Modulation;Synonymy,Modulation;Synonymy,2,ModInf;WorExp;SemSyn,ModInf;WorExp;SemSyn,3,2;15;11,"2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  15 Eliminación de abreviaturas, siglas y acrónimos o agregación de explicación | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  11 Uso de sustantivo cortos, sencillos y de uso habitual.",,,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,0,0,0,0,0,0
ES_ALIGN_0121,es,Spanish,iDEM Spanish,idem_es_ES_037_041.txt.wordalign.csv,ES_037_041,13,12,,ES_037_041:12,"En el desempeño de su papel, el Parlamento ha tratado siempre de promover la democracia y los derechos humanos, no solo en Europa, sino en todo el mundo.","El Parlamento siempre ha tratado de promover la democracia y los derechos humanos, no solo en Europa, si no en todo el mundo.",32,26,6-25 7-0 8-1 9-3 10-4 11-2 12-5 13-6 14-7 15-8 16-9 17-10 18-11 19-12 20-18 21-14 22-15 23-16 24-17 25-13 26-20 27-21 28-22 29-23 30-24 31-25,26,26,25,6,1,81.25,96.15,Modulation;Omission,Modulation;Omission,2,ModInf;OmiDia,ModInf;OmiDia,2,2;30,2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  30 Eliminación de incisos y aposiciones. | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.,,,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,0,1
ES_ALIGN_0147,es,Spanish,iDEM Spanish,idem_es_ES_046_050.txt.wordalign.csv,ES_046_050,13,12,,ES_046_050:12,"También se están teniendo en cuenta las opiniones y sugerencias de los vecinos, recogidas a través de varias encuestas realizadas en los últimos meses, tales como la Encuesta de Última Milla de antes de verano o la Encuesta de Movilidad que Las Rozas Innova lanzó en septiembre, como motivo de la Semana Europea de la Movilidad, en la que participaron más de 1.200 personas.","Tambien tenemos en cuenta la opinion y propuestas de vecinos recogida por varias encuesta que hemos hecho en los últimos meses como la Encuesta de Última Milla de antes de verano o la Encuesta de Movilidad que Las Rozas Innova lanzó en septiembre, con motivo de la Semana Europea de la Movilidad, en la que participaron más de 1.200 personas.",69,63,3-1 4-2 5-3 6-4 7-5 8-6 9-7 10-8 12-9 14-10 15-44 18-12 19-13 20-16 21-17 22-18 23-19 24-20 27-21 28-22 29-23 30-24 31-25 32-26 33-27 34-28 35-29 36-30 37-31 38-32 39-33 40-34 41-35 42-36 43-37 44-38 45-39 46-40 47-41 48-42 49-43 49-53 51-45 52-46 53-47 54-48 55-49 56-50 57-51 58-52 59-43 59-53 60-54 61-55 62-56 63-57 64-58 65-59 66-60 67-61 68-62,61,59,59,10,4,85.51,93.65,Modulation;Synonymy,Modulation;Synonymy,2,ModInf;SemSyn,ModInf;SemSyn,2,2;11,"2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  11 Uso de sustantivo cortos, sencillos y de uso habitual. | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.",,,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,0,0,0,0,0,0
ES_ALIGN_0161,es,Spanish,iDEM Spanish,idem_es_ES_051_061.txt.wordalign.csv,ES_051_061,13,12,,ES_051_061:12,Se suele fechar en la adopción de los criterios de Copenhague que estableció el Consejo Europeo celebrado en esa ciudad en 1993 y que exigen que los miembros de la Unión Europea deben respetar una serie de estándares democráticos.,El Consejo Europeo estableció en los criterios de Copenhague del año 1993 la exigencia a los miembros de la Unión Europea de respetar una serie de normas democráticas.,40,29,3-4 4-12 5-13 5-14 6-21 7-5 8-6 9-7 10-8 12-3 13-0 14-1 15-2 21-11 24-13 26-15 27-16 28-17 29-18 30-19 31-20 33-22 34-23 35-24 36-25 37-26 38-27 39-28,28,27,27,13,2,67.5,93.1,Modulation;Synonymy,Modulation;Synonymy,2,ModInf;Modlen;GraSyn;SemSyn,ModInf;Modlen;GraSyn;SemSyn,4,2;23;19;11,"2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  23 Reordenamiento de oración en orden lógico: sujeto + verbo + predicado  -  19 Uso de modo indicativo y de tiempos verbales sencillos (presente de indicativo, futuro simple y pretérito perfecto simple y pretérito imperfecto). | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  11 Uso de sustantivo cortos, sencillos y de uso habitual.",,,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,0,0,0,0,0,0
ES_ALIGN_0198,es,Spanish,iDEM Spanish,idem_es_ES_062_069.txt.wordalign.csv,ES_062_069,13,12,,ES_062_069:12,¿Cómo puede reflejar las diferentes necesidades que tienen los europeos y las europeas y unirnos en la diversidad?,¿Cómo puede el presupuesto europeo reflejar las diferentes necesidades que tienen los ciudadanos y ciudadanas europeas y unirnos aunque seamos diferentes unos de otros?,20,26,0-0 1-1 2-2 3-6 4-7 5-8 6-9 7-10 8-11 9-12 10-5 10-16 11-14 13-15 13-16 14-17 15-18 17-3 18-21 19-25,20,18,19,2,7,90.0,73.08,Modulation;Synonymy,Modulation;Synonymy,2,ModInf;SemSyn,ModInf;SemSyn,2,2;11;5;9,"2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  11 Uso de sustantivo cortos, sencillos y de uso habitual. | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  5 Uso de verbo frecuente  -  9 Uso de adjetivo de uso frecuente.",,,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,0,0,0,0,0,0
ES_ALIGN_0246,es,Spanish,iDEM Spanish,idem_es_ES_071_077.txt.wordalign.csv,ES_071_077,13,12,,ES_071_077:12,Sesión 2 Revisión y perfeccionamiento El objetivo de esta sesión es aprovechar los enfoques acordados en la primera sesión y redactar las recomendaciones iniciales de los ciudadanos.,Los diferentes grupos que forman el panel de ciduadanos escribren las primeras recomendaciones teniendo en cuenta lo acordado en la sesión 1.,28,23,1-21 5-5 7-7 9-2 11-9 12-0 13-11 14-17 15-18 16-19 17-11 18-20 19-9 21-10 22-12 23-4 27-22,17,17,15,11,8,60.71,65.22,Modulation;Synonymy,Modulation;Synonymy,2,Modlen;PraSyn;SemSyn;ModInf,Modlen;PraSyn;SemSyn;ModInf,4,23;12;5;2,"23 Reordenamiento de oración en orden lógico: sujeto + verbo + predicado  -  12 Eliminación o cambio de términos abstractos, extranjerismos, palabra de contenido indeterminado y/o tecnicismos. | 5 Uso de verbo frecuente | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.",El orden en que se da la información es complejo | iniciales: polisémica y compleja | Enfoque: palabra técnica y compleja,El orden en que se da la información es complejo | iniciales: polisémica y compleja | Enfoque: palabra técnica y compleja,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,0,0,0,0,0,0
ES_ALIGN_0278,es,Spanish,iDEM Spanish,idem_es_ES_078_082.txt.wordalign.csv,ES_078_082,13,12,,ES_078_082:12,"Por otra parte, las empresas consiguen lo siguiente: • Convertirse en agentes sociales que incorporan a personas en situación de vulnerabilidad y promueven una responsabilidad social corporativa de alto impacto.","Por otra parte, las empresan consiguen: • Ser organizaciones responsables con la sociedad, contratando a personas con problemas y realizando acciones para mejorarla.",33,27,0-0 1-1 2-2 3-3 3-26 4-4 5-5 6-6 7-13 9-7 10-8 11-9 11-12 13-11 14-14 16-5 17-17 18-18 19-19 20-20 23-21 28-10 32-3 32-26,24,21,21,12,6,63.64,77.78,Modulation;Synonymy,Modulation;Synonymy,2,ModClau;PraSyn;SemSyn;ModInf,ModClau;PraSyn;SemSyn;ModInf,4,34;12;11;5;2,"34 Uso de formato de listado | 12 Eliminación o cambio de términos abstractos, extranjerismos, palabra de contenido indeterminado y/o tecnicismos. | 11 Uso de sustantivo cortos, sencillos y de uso habitual.   -  5 Uso de verbo frecuente  -  12 Eliminación o cambio de términos abstractos, extranjerismos, palabra de contenido indeterminado y/o tecnicismos. | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.","Agentes sociales: uso de tecnicismo. | Vulnerabilidad: sustantivo complejo. Promover: verbo complejo, se sustituye por realizar. Responsabilidad social: tecnicismo.","Agentes sociales: uso de tecnicismo. | Vulnerabilidad: sustantivo complejo. Promover: verbo complejo, se sustituye por realizar. Responsabilidad social: tecnicismo.",iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,0,0,0,0,0,0
ES_ALIGN_0296,es,Spanish,iDEM Spanish,idem_es_ES_083_107.txt.wordalign.csv,ES_083_107,13,12,,ES_083_107:12,"Otras maniobras, como se verá más adelante, son nuevas y no habían trascendido hasta ahora.",Estas acciones por parte de la policía no se conocía hasta ahora.,18,13,0-0 1-1 2-4 4-8 12-7 13-9 15-10 16-11 17-12,9,9,9,9,4,50.0,69.23,Synonymy,Synonymy,1,SemSyn;GraSyn,SemSyn;GraSyn,2,11;19;5,"11 Uso de sustantivo cortos, sencillos y de uso habitual. | 19 Uso de modo indicativo y de tiempos verbales sencillos (presente de indicativo, futuro simple y pretérito perfecto simple y pretérito imperfecto).   -  5 Uso de verbo frecuente","Maniobras: sustantivo complejo, cambio por acciones | No habían transcendido: tiempo verbal complejo y verbo dificil","Maniobras: sustantivo complejo, cambio por acciones | No habían transcendido: tiempo verbal complejo y verbo dificil",iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
ES_ALIGN_0014,es,Spanish,iDEM Spanish,idem_es_ES_001_005.txt.wordalign.csv,ES_001_005,14,13,,ES_001_005:13,"Estas estrategias multidisciplinarias permiten abordar de forma integral las secuelas físicas y cognitivas, garantizando una recuperación adaptada a las necesidades de cada persona.",Estos programas de equipos de profesionales de varias áreas ayudan a mejorar los problemas físicos y cerebrales de los pacientes que necesitan apoyo para recuperarse.,25,26,0-0 1-16 4-11 5-6 8-12 10-14 11-15 12-14 12-25 16-24 17-22 18-10 19-18 20-21 21-17 23-19 24-25,17,16,15,9,11,64.0,57.69,Synonymy;Modulation;Transposition,Modulation;Synonymy;Transposition,3,SemSyn;PraSyn;ModInf;TraNou,SemSyn;PraSyn;ModInf;TraNou,4,11;12;2;27,"11 Uso de sustantivo cortos, sencillos y de uso habitual.   -  12 Eliminación o cambio de términos abstractos, extranjerismos, palabra de contenido indeterminado y/o tecnicismos.  -  2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 11 Uso de sustantivo cortos, sencillos y de uso habitual.   -  12 Eliminación o cambio de términos abstractos, extranjerismos, palabra de contenido indeterminado y/o tecnicismos.  -  2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  27 Eliminación de nominalización",Estrategias multidisciplinares: Palabras técnicas y abstractas. Oración larga. | Cognitiva: Palabra técnica | Recuperación: Nominalización.,Estrategias multidisciplinares: Palabras técnicas y abstractas. Oración larga. | Cognitiva: Palabra técnica | Recuperación: Nominalización.,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,1,0,0,0,0,0
ES_ALIGN_0044,es,Spanish,iDEM Spanish,idem_es_ES_012_016.txt.wordalign.csv,ES_012_016,14,13,,ES_012_016:13,"Durante este período, el gobierno de los Estados Unidos desempeñó un papel de liderazgo en el apoyo al anticomunismo global como parte de su política de contención.","Durante la Guerra Fría, el gobierno de Estados Unidos lideró el apoyo al anticomunismo en el mundo para evitar que hubiera más gobiernos comunistas.",29,26,0-0 3-4 4-5 5-6 6-7 7-1 8-8 9-9 10-10 11-11 14-10 15-15 16-16 17-12 18-13 19-14 20-17 21-18 25-23 27-23 28-25,21,21,19,8,7,72.41,73.08,Modulation;Synonymy;Transposition,Modulation;Synonymy;Transposition,3,ModInf;SemSyn;TraNou,ModInf;SemSyn;TraNou,3,2;5;27,2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 5 Uso de verbo frecuente  -  27 Eliminación de nominalización  -  2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.,liderazgo: nominalización | desempeñó: verbo complejo y abstracto | política de contención: concepto complejo,liderazgo: nominalización | desempeñó: verbo complejo y abstracto | política de contención: concepto complejo,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,1,0,0,0,0,0
ES_ALIGN_0063,es,Spanish,iDEM Spanish,idem_es_ES_017_025.txt.wordalign.csv,ES_017_025,14,7,,ES_017_025:7,"Ese correo previo con la confesión del empresario, que fue publicado de forma íntegra en la mañana del 14 de marzo por El Plural, circuló según el juez “a partir de la actuación de un tercero ajeno a la confidencia” que “lo filtra subrepticiamente a la prensa sin autorización”.","El periódico El Plural lo publicó todo. Según el juez, otra persona lo filtró a la prensa sin permiso.",56,22,1-1 4-0 8-11 10-5 11-5 23-2 24-3 25-7 25-21 26-15 27-8 28-9 29-10 37-12 46-14 47-15 49-16 50-17 51-18 52-19 53-20 55-7 55-21,23,21,19,35,3,37.5,86.36,Modulation;Omission,Modulation;Omission,2,ModInf;OmiDia,ModInf;OmiDia,2,2;29,2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  29 Eliminación de elipsis. | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.,,,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,0,1
ES_ALIGN_0089,es,Spanish,iDEM Spanish,idem_es_ES_026_029.txt.wordalign.csv,ES_026_029,14,13,,ES_026_029:13,"El número de diputados que se elige en cada país depende del tamaño de la población, si bien los países con menos habitantes tienen más escaños de lo estrictamente proporcional.",El número de diputados en el Parlamento Europeo es distinto en cada país y depende del número de habitantes. Los países con menos habitantes tienen más diputados.,32,29,0-0 1-1 2-2 3-3 6-28 7-10 8-11 9-12 10-14 11-15 12-16 13-17 14-5 16-19 19-20 20-21 21-22 22-23 23-24 24-25 25-26 26-27 30-9 31-28,24,24,23,8,6,75.0,79.31,Modulation,Modulation,1,ModInf,ModInf,1,2,2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.,,,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,0,0
ES_ALIGN_0107,es,Spanish,iDEM Spanish,idem_es_ES_030_036.txt.wordalign.csv,ES_030_036,14,13,,ES_030_036:13,"Debate con Christine Lagarde Durante el debate plenario del lunes, los eurodiputados enfrentaron sus posiciones sobre cómo debería ejercer el BCE su neutralidad política en el mercado y en qué medida la estabilidad de precios debería determinar las acciones del organismo.","Debate con Chiristine Lagarde. Durante el debate del parlamento del lunes, los eurodiputados discutieron sobre como el Banco Central Europeo tiene actuar en el mercado y de como sus decisiónes dependen de conseguir la estabilidad de los precios.",43,41,0-0 1-1 3-3 4-5 5-6 6-7 8-8 9-11 10-12 11-13 12-14 13-15 14-30 15-4 16-16 17-17 18-22 19-32 20-18 21-19 21-20 24-21 25-24 26-25 27-26 28-27 29-28 30-29 32-35 33-36 34-37 35-39 36-32 37-34 38-38 39-31 40-10 41-9 42-40,39,38,38,5,3,88.37,92.68,Modulation;Synonymy,Modulation;Synonymy,2,ModInf;SemSyn;WorExp,ModInf;SemSyn;WorExp,3,2;5;15,"2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  5 Uso de verbo frecuente | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  15 Eliminación de abreviaturas, siglas y acrónimos o agregación de explicación  -  5 Uso de verbo frecuente",plenario: termino complicado,plenario: termino complicado,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,0,0,0,0,0,0
ES_ALIGN_0148,es,Spanish,iDEM Spanish,idem_es_ES_046_050.txt.wordalign.csv,ES_046_050,14,13,,ES_046_050:13,PARTICIPA EN LA ENCUESTA DE MOVILIDAD ELÉCTRICA DE LAS ROZAS,Participa en la encuesta de movilidad eléctrica de Las Rozas.,10,11,0-0 1-1 2-2 4-4 5-10 6-6 7-7 8-8 9-9,9,9,9,1,2,90.0,81.82,Modulation;Transcript,Modulation;Transcription,2,ModInf;GraSim,ModInf;GraSim,2,2;1,2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  1 Cambio de mayúsculas para principio de oración y nombres propios,,,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,1,0,0,0,0
