sentence_alignment_id,language_code,language_name,corpus_source,document_id,line_in_document,source_text,target_text,macro_strategies,micro_strategies,strategy_record_id,strategy_annotation_status,automatic_macro_candidates,requires_manual_strategy_review,label_scope,label_explanation,label_modulation,label_synonymy,label_transposition,label_transcription,label_syntactic_change,label_illocutionary_change,label_compression,label_omission,source_token_index,source_token,target_token_index,target_token,alignment_status,alignment_cardinality,source_alignment_degree,target_alignment_degree,token_edit_relation,candidate_operation,source_is_punctuation,target_is_punctuation,indices_are_zero_based
EN_ALIGN_0013,en,English,Carlo English manually annotated corpus,EN_012,13,The NCS will be founded on a set of core principles. These are to:,The NCS will have principles to help us to:,Compression,GraSim,EN_012,provided_strategy_annotation,,0,sentence-level,0,0,0,0,0,0,0,1,0,6,a,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0013,en,English,Carlo English manually annotated corpus,EN_012,13,The NCS will be founded on a set of core principles. These are to:,The NCS will have principles to help us to:,Compression,GraSim,EN_012,provided_strategy_annotation,,0,sentence-level,0,0,0,0,0,0,0,1,0,7,set,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0013,en,English,Carlo English manually annotated corpus,EN_012,13,The NCS will be founded on a set of core principles. These are to:,The NCS will have principles to help us to:,Compression,GraSim,EN_012,provided_strategy_annotation,,0,sentence-level,0,0,0,0,0,0,0,1,0,8,of,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0013,en,English,Carlo English manually annotated corpus,EN_012,13,The NCS will be founded on a set of core principles. These are to:,The NCS will have principles to help us to:,Compression,GraSim,EN_012,provided_strategy_annotation,,0,sentence-level,0,0,0,0,0,0,0,1,0,9,core,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0013,en,English,Carlo English manually annotated corpus,EN_012,13,The NCS will be founded on a set of core principles. These are to:,The NCS will have principles to help us to:,Compression,GraSim,EN_012,provided_strategy_annotation,,0,sentence-level,0,0,0,0,0,0,0,1,0,10,principles,4,principles,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
EN_ALIGN_0013,en,English,Carlo English manually annotated corpus,EN_012,13,The NCS will be founded on a set of core principles. These are to:,The NCS will have principles to help us to:,Compression,GraSim,EN_012,provided_strategy_annotation,,0,sentence-level,0,0,0,0,0,0,0,1,0,11,.,7,us,aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,1,0,1
EN_ALIGN_0013,en,English,Carlo English manually annotated corpus,EN_012,13,The NCS will be founded on a set of core principles. These are to:,The NCS will have principles to help us to:,Compression,GraSim,EN_012,provided_strategy_annotation,,0,sentence-level,0,0,0,0,0,0,0,1,0,12,These,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0013,en,English,Carlo English manually annotated corpus,EN_012,13,The NCS will be founded on a set of core principles. These are to:,The NCS will have principles to help us to:,Compression,GraSim,EN_012,provided_strategy_annotation,,0,sentence-level,0,0,0,0,0,0,0,1,0,13,are,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0013,en,English,Carlo English manually annotated corpus,EN_012,13,The NCS will be founded on a set of core principles. These are to:,The NCS will have principles to help us to:,Compression,GraSim,EN_012,provided_strategy_annotation,,0,sentence-level,0,0,0,0,0,0,0,1,0,14,to,8,to,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
EN_ALIGN_0013,en,English,Carlo English manually annotated corpus,EN_012,13,The NCS will be founded on a set of core principles. These are to:,The NCS will have principles to help us to:,Compression,GraSim,EN_012,provided_strategy_annotation,,0,sentence-level,0,0,0,0,0,0,0,1,0,15,:,9,:,aligned,one_to_one,1,1,retained_exact,retention,1,1,1
EN_ALIGN_0014,en,English,Carlo English manually annotated corpus,EN_013,14,embed human rights in social care and social work support,make sure to include people’s rights in care support,Synonymy,SemStere,EN_013,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,,,0,make,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
EN_ALIGN_0014,en,English,Carlo English manually annotated corpus,EN_013,14,embed human rights in social care and social work support,make sure to include people’s rights in care support,Synonymy,SemStere,EN_013,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,,,1,sure,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
EN_ALIGN_0014,en,English,Carlo English manually annotated corpus,EN_013,14,embed human rights in social care and social work support,make sure to include people’s rights in care support,Synonymy,SemStere,EN_013,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,,,2,to,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
EN_ALIGN_0014,en,English,Carlo English manually annotated corpus,EN_013,14,embed human rights in social care and social work support,make sure to include people’s rights in care support,Synonymy,SemStere,EN_013,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,,,3,include,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
EN_ALIGN_0014,en,English,Carlo English manually annotated corpus,EN_013,14,embed human rights in social care and social work support,make sure to include people’s rights in care support,Synonymy,SemStere,EN_013,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,0,embed,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0014,en,English,Carlo English manually annotated corpus,EN_013,14,embed human rights in social care and social work support,make sure to include people’s rights in care support,Synonymy,SemStere,EN_013,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,1,human,4,people,aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
EN_ALIGN_0014,en,English,Carlo English manually annotated corpus,EN_013,14,embed human rights in social care and social work support,make sure to include people’s rights in care support,Synonymy,SemStere,EN_013,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,2,rights,6,rights,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
EN_ALIGN_0014,en,English,Carlo English manually annotated corpus,EN_013,14,embed human rights in social care and social work support,make sure to include people’s rights in care support,Synonymy,SemStere,EN_013,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,3,in,7,in,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
EN_ALIGN_0014,en,English,Carlo English manually annotated corpus,EN_013,14,embed human rights in social care and social work support,make sure to include people’s rights in care support,Synonymy,SemStere,EN_013,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,4,social,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0014,en,English,Carlo English manually annotated corpus,EN_013,14,embed human rights in social care and social work support,make sure to include people’s rights in care support,Synonymy,SemStere,EN_013,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,5,care,8,care,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
EN_ALIGN_0014,en,English,Carlo English manually annotated corpus,EN_013,14,embed human rights in social care and social work support,make sure to include people’s rights in care support,Synonymy,SemStere,EN_013,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,6,and,5,’s,aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
EN_ALIGN_0014,en,English,Carlo English manually annotated corpus,EN_013,14,embed human rights in social care and social work support,make sure to include people’s rights in care support,Synonymy,SemStere,EN_013,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,7,social,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0014,en,English,Carlo English manually annotated corpus,EN_013,14,embed human rights in social care and social work support,make sure to include people’s rights in care support,Synonymy,SemStere,EN_013,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,8,work,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0014,en,English,Carlo English manually annotated corpus,EN_013,14,embed human rights in social care and social work support,make sure to include people’s rights in care support,Synonymy,SemStere,EN_013,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,9,support,9,support,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
EN_ALIGN_0015,en,English,Carlo English manually annotated corpus,EN_014,15,increase equality and enable people and communities to thrive,help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,,,5,life,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
EN_ALIGN_0015,en,English,Carlo English manually annotated corpus,EN_014,15,increase equality and enable people and communities to thrive,help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,0,increase,0,help,aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
EN_ALIGN_0015,en,English,Carlo English manually annotated corpus,EN_014,15,increase equality and enable people and communities to thrive,help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,1,equality,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0015,en,English,Carlo English manually annotated corpus,EN_014,15,increase equality and enable people and communities to thrive,help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,2,and,3,a,aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
EN_ALIGN_0015,en,English,Carlo English manually annotated corpus,EN_014,15,increase equality and enable people and communities to thrive,help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,3,enable,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0015,en,English,Carlo English manually annotated corpus,EN_014,15,increase equality and enable people and communities to thrive,help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,4,people,1,people,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
EN_ALIGN_0015,en,English,Carlo English manually annotated corpus,EN_014,15,increase equality and enable people and communities to thrive,help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,5,and,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0015,en,English,Carlo English manually annotated corpus,EN_014,15,increase equality and enable people and communities to thrive,help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,6,communities,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0015,en,English,Carlo English manually annotated corpus,EN_014,15,increase equality and enable people and communities to thrive,help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,7,to,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0015,en,English,Carlo English manually annotated corpus,EN_014,15,increase equality and enable people and communities to thrive,help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,8,thrive,2,live,aligned,one_source_to_many_targets,2,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
EN_ALIGN_0015,en,English,Carlo English manually annotated corpus,EN_014,15,increase equality and enable people and communities to thrive,help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,8,thrive,4,good,aligned,one_source_to_many_targets,2,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
EN_ALIGN_0016,en,English,Carlo English manually annotated corpus,EN_014,16,increase equality and enable people and communities to thrive,(...) help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,,,1,...,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,1,1
EN_ALIGN_0016,en,English,Carlo English manually annotated corpus,EN_014,16,increase equality and enable people and communities to thrive,(...) help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,,,7,good,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
EN_ALIGN_0016,en,English,Carlo English manually annotated corpus,EN_014,16,increase equality and enable people and communities to thrive,(...) help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,,,8,life,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
EN_ALIGN_0016,en,English,Carlo English manually annotated corpus,EN_014,16,increase equality and enable people and communities to thrive,(...) help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,0,increase,3,help,aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
EN_ALIGN_0016,en,English,Carlo English manually annotated corpus,EN_014,16,increase equality and enable people and communities to thrive,(...) help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,1,equality,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0016,en,English,Carlo English manually annotated corpus,EN_014,16,increase equality and enable people and communities to thrive,(...) help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,2,and,2,),aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,0,1,1
EN_ALIGN_0016,en,English,Carlo English manually annotated corpus,EN_014,16,increase equality and enable people and communities to thrive,(...) help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,3,enable,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0016,en,English,Carlo English manually annotated corpus,EN_014,16,increase equality and enable people and communities to thrive,(...) help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,4,people,4,people,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
EN_ALIGN_0016,en,English,Carlo English manually annotated corpus,EN_014,16,increase equality and enable people and communities to thrive,(...) help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,5,and,6,a,aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
EN_ALIGN_0016,en,English,Carlo English manually annotated corpus,EN_014,16,increase equality and enable people and communities to thrive,(...) help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,6,communities,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0016,en,English,Carlo English manually annotated corpus,EN_014,16,increase equality and enable people and communities to thrive,(...) help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,7,to,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0016,en,English,Carlo English manually annotated corpus,EN_014,16,increase equality and enable people and communities to thrive,(...) help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,8,thrive,0,(,aligned,one_source_to_many_targets,2,1,aligned_change_candidate,substitution_or_rephrasing,0,1,1
EN_ALIGN_0016,en,English,Carlo English manually annotated corpus,EN_014,16,increase equality and enable people and communities to thrive,(...) help people live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,8,thrive,5,live,aligned,one_source_to_many_targets,2,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
EN_ALIGN_0017,en,English,Carlo English manually annotated corpus,EN_014,17,increase equality and enable people and communities to thrive,help people (...) live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,,,3,...,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,1,1
EN_ALIGN_0017,en,English,Carlo English manually annotated corpus,EN_014,17,increase equality and enable people and communities to thrive,help people (...) live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,,,7,good,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
EN_ALIGN_0017,en,English,Carlo English manually annotated corpus,EN_014,17,increase equality and enable people and communities to thrive,help people (...) live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,,,8,life,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
EN_ALIGN_0017,en,English,Carlo English manually annotated corpus,EN_014,17,increase equality and enable people and communities to thrive,help people (...) live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,0,increase,0,help,aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
EN_ALIGN_0017,en,English,Carlo English manually annotated corpus,EN_014,17,increase equality and enable people and communities to thrive,help people (...) live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,1,equality,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0017,en,English,Carlo English manually annotated corpus,EN_014,17,increase equality and enable people and communities to thrive,help people (...) live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,2,and,4,),aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,0,1,1
EN_ALIGN_0017,en,English,Carlo English manually annotated corpus,EN_014,17,increase equality and enable people and communities to thrive,help people (...) live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,3,enable,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0017,en,English,Carlo English manually annotated corpus,EN_014,17,increase equality and enable people and communities to thrive,help people (...) live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,4,people,1,people,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
EN_ALIGN_0017,en,English,Carlo English manually annotated corpus,EN_014,17,increase equality and enable people and communities to thrive,help people (...) live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,5,and,6,a,aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
EN_ALIGN_0017,en,English,Carlo English manually annotated corpus,EN_014,17,increase equality and enable people and communities to thrive,help people (...) live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,6,communities,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0017,en,English,Carlo English manually annotated corpus,EN_014,17,increase equality and enable people and communities to thrive,help people (...) live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,7,to,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
EN_ALIGN_0017,en,English,Carlo English manually annotated corpus,EN_014,17,increase equality and enable people and communities to thrive,help people (...) live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,8,thrive,2,(,aligned,one_source_to_many_targets,2,1,aligned_change_candidate,substitution_or_rephrasing,0,1,1
EN_ALIGN_0017,en,English,Carlo English manually annotated corpus,EN_014,17,increase equality and enable people and communities to thrive,help people (...) live a good life,Explanation;Synonymy;Syntactic Change;Omission,OmiComp;OmiSent;SemStere;SynG2W;WorExp,EN_014,provided_strategy_annotation,,0,sentence-level,1,0,1,0,0,1,0,0,1,8,thrive,5,live,aligned,one_source_to_many_targets,2,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
EN_ALIGN_0018,en,English,Carlo English manually annotated corpus,EN_015,18,ensure that the NCS is an exemplar of fair work practices,make sure the NCS follows fair work practices. make sure the NCS talks to people in a way that they can understand.,Explanation;Modulation;Synonymy,ExpExp;ModInf;SemStere,EN_015,provided_strategy_annotation,,0,sentence-level,1,1,1,0,0,0,0,0,0,,,1,sure,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
EN_ALIGN_0018,en,English,Carlo English manually annotated corpus,EN_015,18,ensure that the NCS is an exemplar of fair work practices,make sure the NCS follows fair work practices. make sure the NCS talks to people in a way that they can understand.,Explanation;Modulation;Synonymy,ExpExp;ModInf;SemStere,EN_015,provided_strategy_annotation,,0,sentence-level,1,1,1,0,0,0,0,0,0,,,8,.,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,1,1
EN_ALIGN_0018,en,English,Carlo English manually annotated corpus,EN_015,18,ensure that the NCS is an exemplar of fair work practices,make sure the NCS follows fair work practices. make sure the NCS talks to people in a way that they can understand.,Explanation;Modulation;Synonymy,ExpExp;ModInf;SemStere,EN_015,provided_strategy_annotation,,0,sentence-level,1,1,1,0,0,0,0,0,0,,,9,make,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
EN_ALIGN_0018,en,English,Carlo English manually annotated corpus,EN_015,18,ensure that the NCS is an exemplar of fair work practices,make sure the NCS follows fair work practices. make sure the NCS talks to people in a way that they can understand.,Explanation;Modulation;Synonymy,ExpExp;ModInf;SemStere,EN_015,provided_strategy_annotation,,0,sentence-level,1,1,1,0,0,0,0,0,0,,,10,sure,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
EN_ALIGN_0018,en,English,Carlo English manually annotated corpus,EN_015,18,ensure that the NCS is an exemplar of fair work practices,make sure the NCS follows fair work practices. make sure the NCS talks to people in a way that they can understand.,Explanation;Modulation;Synonymy,ExpExp;ModInf;SemStere,EN_015,provided_strategy_annotation,,0,sentence-level,1,1,1,0,0,0,0,0,0,,,11,the,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
EN_ALIGN_0018,en,English,Carlo English manually annotated corpus,EN_015,18,ensure that the NCS is an exemplar of fair work practices,make sure the NCS follows fair work practices. make sure the NCS talks to people in a way that they can understand.,Explanation;Modulation;Synonymy,ExpExp;ModInf;SemStere,EN_015,provided_strategy_annotation,,0,sentence-level,1,1,1,0,0,0,0,0,0,,,12,NCS,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
EN_ALIGN_0018,en,English,Carlo English manually annotated corpus,EN_015,18,ensure that the NCS is an exemplar of fair work practices,make sure the NCS follows fair work practices. make sure the NCS talks to people in a way that they can understand.,Explanation;Modulation;Synonymy,ExpExp;ModInf;SemStere,EN_015,provided_strategy_annotation,,0,sentence-level,1,1,1,0,0,0,0,0,0,,,13,talks,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
EN_ALIGN_0018,en,English,Carlo English manually annotated corpus,EN_015,18,ensure that the NCS is an exemplar of fair work practices,make sure the NCS follows fair work practices. make sure the NCS talks to people in a way that they can understand.,Explanation;Modulation;Synonymy,ExpExp;ModInf;SemStere,EN_015,provided_strategy_annotation,,0,sentence-level,1,1,1,0,0,0,0,0,0,,,14,to,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
EN_ALIGN_0018,en,English,Carlo English manually annotated corpus,EN_015,18,ensure that the NCS is an exemplar of fair work practices,make sure the NCS follows fair work practices. make sure the NCS talks to people in a way that they can understand.,Explanation;Modulation;Synonymy,ExpExp;ModInf;SemStere,EN_015,provided_strategy_annotation,,0,sentence-level,1,1,1,0,0,0,0,0,0,,,15,people,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
EN_ALIGN_0018,en,English,Carlo English manually annotated corpus,EN_015,18,ensure that the NCS is an exemplar of fair work practices,make sure the NCS follows fair work practices. make sure the NCS talks to people in a way that they can understand.,Explanation;Modulation;Synonymy,ExpExp;ModInf;SemStere,EN_015,provided_strategy_annotation,,0,sentence-level,1,1,1,0,0,0,0,0,0,,,16,in,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
