pair_id,side,operation,span_text,span_length,start_index,end_index,normalised_midpoint,location,is_multi_token,language,collection,document_id,split
252df32e1e2f5dc83e94,complex,DELETE,:,1,20.0,20.0,0.8,end,False,ar,ar,AR_257,train
25317346f303704987f2,complex,DELETE,تحرص بين الحين والحين,4,1.0,4.0,0.20833333333333334,beginning,True,ar,ar,AR_040,test
25317346f303704987f2,complex,DELETE,إلى,1,8.0,8.0,0.6666666666666666,end,False,ar,ar,AR_040,test
25809b44c5847fba94f0,complex,DELETE,: “,2,5.0,6.0,0.13095238095238096,beginning,True,es,es,ES_083_107,train
25809b44c5847fba94f0,complex,DELETE,en llevar a cabo lo mismo,6,8.0,13.0,0.25,beginning,True,es,es,ES_083_107,train
25809b44c5847fba94f0,complex,DELETE,día 12 de,3,15.0,17.0,0.38095238095238093,middle,True,es,es,ES_083_107,train
25809b44c5847fba94f0,complex,DELETE,el Consultado de,3,20.0,22.0,0.5,middle,True,es,es,ES_083_107,train
25809b44c5847fba94f0,complex,DELETE,en,1,24.0,24.0,0.5714285714285714,middle,False,es,es,ES_083_107,train
25809b44c5847fba94f0,complex,DELETE,",",1,27.0,27.0,0.6428571428571429,middle,False,es,es,ES_083_107,train
25809b44c5847fba94f0,complex,DELETE,cuyo fin se iba a,5,29.0,33.0,0.7380952380952381,end,True,es,es,ES_083_107,train
25809b44c5847fba94f0,complex,DELETE,allí,1,35.0,35.0,0.8333333333333334,end,False,es,es,ES_083_107,train
25809b44c5847fba94f0,complex,DELETE,informante,1,37.0,37.0,0.8809523809523809,end,False,es,es,ES_083_107,train
25809b44c5847fba94f0,complex,DELETE,tres,1,39.0,39.0,0.9285714285714286,end,False,es,es,ES_083_107,train
25809b44c5847fba94f0,complex,DELETE,más,1,41.0,41.0,0.9761904761904762,end,False,es,es,ES_083_107,train
25c7d477e8c5c1ba08e1,complex,DELETE,ميندوزا بعد,2,16.0,17.0,0.868421052631579,end,True,ar,ar,AR_231,validation
25dfe0b5cc3c47f0b621,complex,DELETE,la,1,5.0,5.0,0.08771929824561403,beginning,False,ca,ca,CAT_085_089,test
25dfe0b5cc3c47f0b621,complex,DELETE,en el,2,7.0,8.0,0.13157894736842105,beginning,True,ca,ca,CAT_085_089,test
25dfe0b5cc3c47f0b621,complex,DELETE,de caràcter,2,13.0,14.0,0.23684210526315788,beginning,True,ca,ca,CAT_085_089,test
25dfe0b5cc3c47f0b621,complex,DELETE,així com la implantació,4,16.0,19.0,0.30701754385964913,beginning,True,ca,ca,CAT_085_089,test
25dfe0b5cc3c47f0b621,complex,DELETE,d’ ordre,2,24.0,25.0,0.4298245614035088,middle,True,ca,ca,CAT_085_089,test
25dfe0b5cc3c47f0b621,complex,DELETE,en,1,31.0,31.0,0.543859649122807,middle,False,ca,ca,CAT_085_089,test
25dfe0b5cc3c47f0b621,complex,DELETE,d’ acord amb el,4,35.0,38.0,0.6403508771929824,middle,True,ca,ca,CAT_085_089,test
25dfe0b5cc3c47f0b621,complex,DELETE,( UE ) 2016/679 d el Parlament,7,40.0,46.0,0.7543859649122807,end,True,ca,ca,CAT_085_089,test
25dfe0b5cc3c47f0b621,complex,DELETE,matèria,1,53.0,53.0,0.9298245614035088,end,False,ca,ca,CAT_085_089,test
2625fd316cba17a82448,complex,DELETE,los ingresos,2,3.0,4.0,0.21875,beginning,True,es,es,ES_083_107,train
2625fd316cba17a82448,complex,DELETE,procedentes,1,7.0,7.0,0.4375,middle,False,es,es,ES_083_107,train
2625fd316cba17a82448,complex,DELETE,en,1,11.0,11.0,0.6875,end,False,es,es,ES_083_107,train
263244cd23f5858bc5c5,complex,DELETE,بكل احتياجاته,2,1.0,2.0,0.07142857142857142,beginning,True,ar,ar,AR_160,train
26c924d40fdd4d5798b9,complex,DELETE,acollir,1,6.0,6.0,0.09230769230769231,beginning,False,ca,ca,CAT_060_084,train
26c924d40fdd4d5798b9,complex,DELETE,a l règim,3,8.0,10.0,0.13846153846153847,beginning,True,ca,ca,CAT_060_084,train
26c924d40fdd4d5798b9,complex,DELETE,de,1,15.0,15.0,0.23076923076923078,beginning,False,ca,ca,CAT_060_084,train
26c924d40fdd4d5798b9,complex,DELETE,en aquest règim (,4,19.0,22.0,0.3153846153846154,beginning,True,ca,ca,CAT_060_084,train
26c924d40fdd4d5798b9,complex,DELETE,", en el supòsit d’ inexistència de vincle matrimonial",9,24.0,32.0,0.4307692307692308,middle,True,ca,ca,CAT_060_084,train
26c924d40fdd4d5798b9,complex,DELETE,el progenitor,2,34.0,35.0,0.5307692307692308,middle,True,ca,ca,CAT_060_084,train
26c924d40fdd4d5798b9,complex,DELETE,),1,39.0,39.0,0.6,middle,False,ca,ca,CAT_060_084,train
26c924d40fdd4d5798b9,complex,DELETE,determinades,1,45.0,45.0,0.6923076923076923,end,False,ca,ca,CAT_060_084,train
26c924d40fdd4d5798b9,complex,DELETE,;,1,47.0,47.0,0.7230769230769231,end,False,ca,ca,CAT_060_084,train
26c924d40fdd4d5798b9,complex,DELETE,cas de,2,62.0,63.0,0.9615384615384616,end,True,ca,ca,CAT_060_084,train
26f908261ebd012b5188,complex,DELETE,think,1,2.0,2.0,0.3333333333333333,middle,False,en,en,EN_110,test
271e6c6eb8481928a8aa,complex,DELETE,يتجنبني,1,0.0,0.0,0.0,beginning,False,ar,ar,AR_286,train
271e6c6eb8481928a8aa,complex,DELETE,أعين,1,18.0,18.0,0.9,end,False,ar,ar,AR_286,train
275fd40d480fd997e495,complex,DELETE,s’,1,13.0,13.0,0.52,middle,False,ca,ca,CAT_024_047,train
275fd40d480fd997e495,complex,DELETE,convertit en,2,15.0,16.0,0.62,middle,True,ca,ca,CAT_024_047,train
275fd40d480fd997e495,complex,DELETE,blanc de les,3,18.0,20.0,0.76,end,True,ca,ca,CAT_024_047,train
27a40d7a596f791c5f70,complex,DELETE,evalúe,1,6.0,6.0,0.058823529411764705,beginning,False,es,es,ES_030_036,test
27a40d7a596f791c5f70,complex,DELETE,economía,1,24.0,24.0,0.23529411764705882,beginning,False,es,es,ES_030_036,test
27a40d7a596f791c5f70,complex,DELETE,persistente inflación,2,31.0,32.0,0.3088235294117647,beginning,True,es,es,ES_030_036,test
27a40d7a596f791c5f70,complex,DELETE,su,1,34.0,34.0,0.3333333333333333,middle,False,es,es,ES_030_036,test
27a40d7a596f791c5f70,complex,DELETE,rentas,1,39.0,39.0,0.38235294117647056,middle,False,es,es,ES_030_036,test
27a40d7a596f791c5f70,complex,DELETE,«,1,48.0,48.0,0.47058823529411764,middle,False,es,es,ES_030_036,test
27a40d7a596f791c5f70,complex,DELETE,»,1,51.0,51.0,0.5,middle,False,es,es,ES_030_036,test
27a40d7a596f791c5f70,complex,DELETE,quedar,1,71.0,71.0,0.696078431372549,end,False,es,es,ES_030_036,test
27a40d7a596f791c5f70,complex,DELETE,en manos,2,73.0,74.0,0.7205882352941176,end,True,es,es,ES_030_036,test
27a40d7a596f791c5f70,complex,DELETE,BCE,1,76.0,76.0,0.7450980392156863,end,False,es,es,ES_030_036,test
27a40d7a596f791c5f70,complex,DELETE,el día anterior,3,91.0,93.0,0.9019607843137255,end,True,es,es,ES_030_036,test
27a40d7a596f791c5f70,complex,DELETE,sus prioridades,2,95.0,96.0,0.9362745098039216,end,True,es,es,ES_030_036,test
27aac57e275881c236e8,complex,DELETE,convinzione della sua,3,1.0,3.0,0.05405405405405406,beginning,True,it,it,IT_068_077,train
27aac57e275881c236e8,complex,DELETE,è che,2,5.0,6.0,0.14864864864864866,beginning,True,it,it,IT_068_077,train
27aac57e275881c236e8,complex,DELETE,a,1,15.0,15.0,0.40540540540540543,middle,False,it,it,IT_068_077,train
27aac57e275881c236e8,complex,DELETE,in pareggio,2,17.0,18.0,0.47297297297297297,middle,True,it,it,IT_068_077,train
27aac57e275881c236e8,complex,DELETE,che negli,2,26.0,27.0,0.7162162162162162,end,True,it,it,IT_068_077,train
27aac57e275881c236e8,complex,DELETE,importatore,1,34.0,34.0,0.918918918918919,end,False,it,it,IT_068_077,train
27c6a710d05063e4e116,complex,DELETE,does,1,2.0,2.0,0.125,beginning,False,en,en,EN_054,train
27c6a710d05063e4e116,complex,DELETE,be,1,6.0,6.0,0.375,middle,False,en,en,EN_054,train
27c6a710d05063e4e116,complex,DELETE,and,1,9.0,9.0,0.5625,middle,False,en,en,EN_054,train
27c6a710d05063e4e116,complex,DELETE,not affect,2,11.0,12.0,0.71875,end,True,en,en,EN_054,train
27c6a710d05063e4e116,complex,DELETE,other benefits,2,14.0,15.0,0.90625,end,True,en,en,EN_054,train
2871bcd5ec2a45d461ff,complex,DELETE,،,1,1.0,1.0,0.058823529411764705,beginning,False,ar,ar,AR_277,train
28da3ee054b081527e2c,complex,DELETE,attività di,2,8.0,9.0,0.19318181818181818,beginning,True,it,it,IT_085_092,validation
28da3ee054b081527e2c,complex,DELETE,finalizzate,1,12.0,12.0,0.2727272727272727,beginning,False,it,it,IT_085_092,validation
28da3ee054b081527e2c,complex,DELETE,reali condizioni,2,16.0,17.0,0.375,middle,True,it,it,IT_085_092,validation
28da3ee054b081527e2c,complex,DELETE,vittime,1,28.0,28.0,0.6363636363636364,middle,False,it,it,IT_085_092,validation
28da3ee054b081527e2c,complex,DELETE,gli,1,34.0,34.0,0.7727272727272727,end,False,it,it,IT_085_092,validation
28f5061fd7de503ad89c,complex,DELETE,),1,29.0,29.0,0.5178571428571429,middle,False,es,es,ES_043_045,train
28f5061fd7de503ad89c,complex,DELETE,la,1,41.0,41.0,0.7321428571428571,end,False,es,es,ES_043_045,train
292f24de39f778cb6200,complex,DELETE,",",1,5.0,5.0,0.17857142857142858,beginning,False,fr,fr,89,train
292f24de39f778cb6200,complex,DELETE,suivi.e en formation par le /,6,8.0,13.0,0.375,middle,True,fr,fr,89,train
292f24de39f778cb6200,complex,DELETE,par,1,19.0,19.0,0.6785714285714286,end,False,fr,fr,89,train
292f24de39f778cb6200,complex,DELETE,pour les,2,22.0,23.0,0.8035714285714286,end,True,fr,fr,89,train
297a43e7b72d4c659c9f,complex,DELETE,fragment,1,2.0,2.0,0.08333333333333333,beginning,False,ca,ca,CAT_024_047,train
297a43e7b72d4c659c9f,complex,DELETE,una,1,14.0,14.0,0.5833333333333334,middle,False,ca,ca,CAT_024_047,train
297a43e7b72d4c659c9f,complex,DELETE,atractiva,1,16.0,16.0,0.6666666666666666,end,False,ca,ca,CAT_024_047,train
297a43e7b72d4c659c9f,complex,DELETE,local,1,23.0,23.0,0.9583333333333334,end,False,ca,ca,CAT_024_047,train
297df3c3a42fd1f05367,complex,DELETE,d’,1,1.0,1.0,0.034482758620689655,beginning,False,ca,ca,CAT_024_047,train
297df3c3a42fd1f05367,complex,DELETE,de disminuir,2,12.0,13.0,0.43103448275862066,middle,True,ca,ca,CAT_024_047,train
297df3c3a42fd1f05367,complex,DELETE,acompanyat,1,15.0,15.0,0.5172413793103449,middle,False,ca,ca,CAT_024_047,train
297df3c3a42fd1f05367,complex,DELETE,un percentatge creixent,3,17.0,19.0,0.6206896551724138,middle,True,ca,ca,CAT_024_047,train
297df3c3a42fd1f05367,complex,DELETE,tocat sostre,2,27.0,28.0,0.9482758620689655,end,True,ca,ca,CAT_024_047,train
29d637b8a143c99fafdd,complex,DELETE,la langue,2,4.0,5.0,0.75,end,True,fr,fr,80,train
29e9e5cb313fdf9b58fa,complex,DELETE,Secondo,1,0.0,0.0,0.0,beginning,False,it,it,IT_036_040,train
29e9e5cb313fdf9b58fa,complex,DELETE,limite di,2,5.0,6.0,0.19642857142857142,beginning,True,it,it,IT_036_040,train
29e9e5cb313fdf9b58fa,complex,DELETE,troppo breve,2,10.0,11.0,0.375,middle,True,it,it,IT_036_040,train
29e9e5cb313fdf9b58fa,complex,DELETE,pienamente,1,14.0,14.0,0.5,middle,False,it,it,IT_036_040,train
29e9e5cb313fdf9b58fa,complex,DELETE,che richiederebbero,2,18.0,19.0,0.6607142857142857,end,True,it,it,IT_036_040,train
29e9e5cb313fdf9b58fa,complex,DELETE,per essere svolte in modo,5,22.0,26.0,0.8571428571428571,end,True,it,it,IT_036_040,train
29f48b3824548b632104,complex,DELETE,"Questa sperimentazione , però",4,0.0,3.0,0.06,beginning,True,it,it,IT_028_035,train
29f48b3824548b632104,complex,DELETE,risultati « soddisfacenti »,4,8.0,11.0,0.38,middle,True,it,it,IT_028_035,train
29f48b3824548b632104,complex,DELETE,come,1,13.0,13.0,0.52,middle,False,it,it,IT_028_035,train
29f48b3824548b632104,complex,DELETE,scorso,1,17.0,17.0,0.68,end,False,it,it,IT_028_035,train
29f48b3824548b632104,complex,DELETE,Interno,1,22.0,22.0,0.88,end,False,it,it,IT_028_035,train
2a05f19cb1239e298d1e,complex,DELETE,ما علمت أن,3,6.0,8.0,0.4117647058823529,middle,True,ar,ar,AR_306,train
2a05f19cb1239e298d1e,complex,DELETE,في الشاليه,2,15.0,16.0,0.9117647058823529,end,True,ar,ar,AR_306,train
2a06d75d2b2af0a7907f,complex,DELETE,Alvarado,1,10.0,10.0,0.2857142857142857,beginning,False,es,es,ES_083_107,train
2a06d75d2b2af0a7907f,complex,DELETE,e,1,14.0,14.0,0.4,middle,False,es,es,ES_083_107,train
2a06d75d2b2af0a7907f,complex,DELETE,en,1,16.0,16.0,0.45714285714285713,middle,False,es,es,ES_083_107,train
2a06d75d2b2af0a7907f,complex,DELETE,conseguir de,2,19.0,20.0,0.5571428571428572,middle,True,es,es,ES_083_107,train
2a06d75d2b2af0a7907f,complex,DELETE,tal y como relató Alvarado Ochoa,6,23.0,28.0,0.7285714285714285,end,True,es,es,ES_083_107,train
2a06d75d2b2af0a7907f,complex,DELETE,marco del caso Caranjuez,4,31.0,34.0,0.9285714285714286,end,True,es,es,ES_083_107,train
2a37d02834ae333cb384,complex,DELETE,بعودتي المحتملة,2,4.0,5.0,0.5,middle,True,ar,ar,AR_140,test
2a3cd40e2298bf593170,complex,DELETE,•,1,0.0,0.0,0.0,beginning,False,ca,ca,CAT_060_084,train
2a3cd40e2298bf593170,complex,DELETE,base liquidable,2,3.0,4.0,0.0945945945945946,beginning,True,ca,ca,CAT_060_084,train
2a3cd40e2298bf593170,complex,DELETE,hi,1,6.0,6.0,0.16216216216216217,beginning,False,ca,ca,CAT_060_084,train
2a3cd40e2298bf593170,complex,DELETE,uns,1,8.0,8.0,0.21621621621621623,beginning,False,ca,ca,CAT_060_084,train
2a3cd40e2298bf593170,complex,DELETE,o tipus,2,10.0,11.0,0.28378378378378377,beginning,True,ca,ca,CAT_060_084,train
2a3cd40e2298bf593170,complex,DELETE,que,1,16.0,16.0,0.43243243243243246,middle,False,ca,ca,CAT_060_084,train
2a3cd40e2298bf593170,complex,DELETE,una escala,2,18.0,19.0,0.5,middle,True,ca,ca,CAT_060_084,train
2a3cd40e2298bf593170,complex,DELETE,ja que,2,22.0,23.0,0.6081081081081081,middle,True,ca,ca,CAT_060_084,train
2a3cd40e2298bf593170,complex,DELETE,pretén que,2,25.0,26.0,0.6891891891891891,end,True,ca,ca,CAT_060_084,train
2a3cd40e2298bf593170,complex,DELETE,persones que,2,28.0,29.0,0.7702702702702703,end,True,ca,ca,CAT_060_084,train
2a3cd40e2298bf593170,complex,DELETE,siguin les,2,32.0,33.0,0.8783783783783784,end,True,ca,ca,CAT_060_084,train
2a4c1cc2576a5c3320b7,complex,DELETE,lugar,1,5.0,5.0,0.5,middle,False,es,es,ES_026_029,validation
2a4c1cc2576a5c3320b7,complex,DELETE,de,1,8.0,8.0,0.8,end,False,es,es,ES_026_029,validation
2a8b50681399f72291c0,complex,DELETE,-se,1,2.0,2.0,0.08695652173913043,beginning,False,ca,ca,CAT_002_006,validation
2a8b50681399f72291c0,complex,DELETE,municipal,1,11.0,11.0,0.4782608695652174,middle,False,ca,ca,CAT_002_006,validation
2a8b50681399f72291c0,complex,DELETE,o dificulta,2,13.0,14.0,0.5869565217391305,middle,True,ca,ca,CAT_002_006,validation
2a8b50681399f72291c0,complex,DELETE,legítim d,2,17.0,18.0,0.7608695652173914,end,True,ca,ca,CAT_002_006,validation
2a8b50681399f72291c0,complex,DELETE,teus,1,20.0,20.0,0.8695652173913043,end,False,ca,ca,CAT_002_006,validation
2ab6d019f70c27fed1b5,complex,DELETE,vertiginosamente,1,3.0,3.0,0.25,beginning,False,it,it,IT_068_077,train
2ab6d019f70c27fed1b5,complex,DELETE,innescherà,1,5.0,5.0,0.4166666666666667,middle,False,it,it,IT_068_077,train
2ab6d019f70c27fed1b5,complex,DELETE,aumento di,2,7.0,8.0,0.625,middle,True,it,it,IT_068_077,train
2ade980a4db2f4cebdfe,complex,DELETE,في بيتنا هناك منصتا إليها,5,4.0,8.0,0.23076923076923078,beginning,True,ar,ar,AR_042,validation
2ade980a4db2f4cebdfe,complex,DELETE,،,1,20.0,20.0,0.7692307692307693,end,False,ar,ar,AR_042,validation
2b50ff643e5e3f6e9272,complex,DELETE,alle elezioni come,3,7.0,9.0,0.21052631578947367,beginning,True,it,it,IT_001_004,train
2b50ff643e5e3f6e9272,complex,DELETE,",",1,17.0,17.0,0.4473684210526316,middle,False,it,it,IT_001_004,train
2b50ff643e5e3f6e9272,complex,DELETE,volta,1,19.0,19.0,0.5,middle,False,it,it,IT_001_004,train
2b50ff643e5e3f6e9272,complex,DELETE,parte di,2,27.0,28.0,0.7236842105263158,end,True,it,it,IT_001_004,train
2b50ff643e5e3f6e9272,complex,DELETE,decide di aggregarsi,3,30.0,32.0,0.8157894736842105,end,True,it,it,IT_001_004,train
2b50ff643e5e3f6e9272,complex,DELETE,un,1,34.0,34.0,0.8947368421052632,end,False,it,it,IT_001_004,train
2b553eb113adfcfc78fb,complex,DELETE,de,1,2.0,2.0,0.0625,beginning,False,es,es,ES_078_082,train
2b553eb113adfcfc78fb,complex,DELETE,se,1,7.0,7.0,0.21875,beginning,False,es,es,ES_078_082,train
2b553eb113adfcfc78fb,complex,DELETE,de la relación,3,9.0,11.0,0.3125,beginning,True,es,es,ES_078_082,train
2b553eb113adfcfc78fb,complex,DELETE,la,1,13.0,13.0,0.40625,middle,False,es,es,ES_078_082,train
2b553eb113adfcfc78fb,complex,DELETE,definir,1,19.0,19.0,0.59375,middle,False,es,es,ES_078_082,train
2b553eb113adfcfc78fb,complex,DELETE,ser,1,22.0,22.0,0.6875,end,False,es,es,ES_078_082,train
2b553eb113adfcfc78fb,complex,DELETE,ofertas según,2,25.0,26.0,0.796875,end,True,es,es,ES_078_082,train
2b553eb113adfcfc78fb,complex,DELETE,personas,1,28.0,28.0,0.875,end,False,es,es,ES_078_082,train
2b553eb113adfcfc78fb,complex,DELETE,Làbora,1,31.0,31.0,0.96875,end,False,es,es,ES_078_082,train
2b7b5ec9b5b82b8eca17,complex,DELETE,los,1,1.0,1.0,0.05,beginning,False,es,es,ES_043_045,train
2b7b5ec9b5b82b8eca17,complex,DELETE,guarda y custodia,3,17.0,19.0,0.9,end,True,es,es,ES_043_045,train
2b97cfce3b1236a04619,complex,DELETE,se alcanza a,3,2.0,4.0,0.06382978723404255,beginning,True,es,es,ES_017_025,train
2b97cfce3b1236a04619,complex,DELETE,pueda,1,9.0,9.0,0.19148936170212766,beginning,False,es,es,ES_017_025,train
2b97cfce3b1236a04619,complex,DELETE,se,1,19.0,19.0,0.40425531914893614,middle,False,es,es,ES_017_025,train
2b97cfce3b1236a04619,complex,DELETE,partir,1,22.0,22.0,0.46808510638297873,middle,False,es,es,ES_017_025,train
2b97cfce3b1236a04619,complex,DELETE,la,1,24.0,24.0,0.5106382978723404,middle,False,es,es,ES_017_025,train
2b97cfce3b1236a04619,complex,DELETE,a,1,29.0,29.0,0.6170212765957447,middle,False,es,es,ES_017_025,train
2b97cfce3b1236a04619,complex,DELETE,para,1,37.0,37.0,0.7872340425531915,end,False,es,es,ES_017_025,train
2b97cfce3b1236a04619,complex,DELETE,de,1,42.0,42.0,0.8936170212765957,end,False,es,es,ES_017_025,train
2b97cfce3b1236a04619,complex,DELETE,”,1,46.0,46.0,0.9787234042553191,end,False,es,es,ES_017_025,train
2c09ca082a4bcfdda075,complex,DELETE,أنا,1,10.0,10.0,0.8333333333333334,end,False,ar,ar,AR_065,train
2c2176bad31be14046d3,complex,DELETE,equilibrio,1,1.0,1.0,0.1,beginning,False,it,it,IT_041_046,train
2c2176bad31be14046d3,complex,DELETE,grado di,2,5.0,6.0,0.55,middle,True,it,it,IT_041_046,train
2c2176bad31be14046d3,complex,DELETE,se,1,8.0,8.0,0.8,end,False,it,it,IT_041_046,train
2c9820a2742a7582dc3a,complex,DELETE,Mise à disposition d',4,1.0,4.0,0.05319148936170213,beginning,True,fr,fr,27,train
2c9820a2742a7582dc3a,complex,DELETE,flotte,1,6.0,6.0,0.1276595744680851,beginning,False,fr,fr,27,train
2c9820a2742a7582dc3a,complex,DELETE,auprès,1,12.0,12.0,0.2553191489361702,beginning,False,fr,fr,27,train
2c9820a2742a7582dc3a,complex,DELETE,situation,1,16.0,16.0,0.3404255319148936,middle,False,fr,fr,27,train
2c9820a2742a7582dc3a,complex,DELETE,de 1 à 3 mois à,6,22.0,27.0,0.5212765957446809,middle,True,fr,fr,27,train
2c9820a2742a7582dc3a,complex,DELETE,sociale ),2,29.0,30.0,0.6276595744680851,middle,True,fr,fr,27,train
2c9820a2742a7582dc3a,complex,DELETE,ou afin de,3,32.0,34.0,0.7021276595744681,end,True,fr,fr,27,train
2c9820a2742a7582dc3a,complex,DELETE,grand public au,3,37.0,39.0,0.8085106382978723,end,True,fr,fr,27,train
2c9820a2742a7582dc3a,complex,DELETE,à tarification grand public,4,43.0,46.0,0.9468085106382979,end,True,fr,fr,27,train
2cac4e1aab7ff37d4103,complex,DELETE,suoi,1,5.0,5.0,0.17857142857142858,beginning,False,it,it_carlo,IT_012,train
2cac4e1aab7ff37d4103,complex,DELETE,:,1,8.0,8.0,0.2857142857142857,beginning,False,it,it_carlo,IT_012,train
2cac4e1aab7ff37d4103,complex,DELETE,alle,1,13.0,13.0,0.4642857142857143,middle,False,it,it_carlo,IT_012,train
2cac4e1aab7ff37d4103,complex,DELETE,ex -,2,16.0,17.0,0.5892857142857143,middle,True,it,it_carlo,IT_012,train
2cac4e1aab7ff37d4103,complex,DELETE,che scorre a pochi metri,5,23.0,27.0,0.8928571428571429,end,True,it,it_carlo,IT_012,train
2cb6a5cbd20973834e95,complex,DELETE,à,1,1.0,1.0,0.125,beginning,False,fr,fr,222,train
2cb6a5cbd20973834e95,complex,DELETE,Marc,1,6.0,6.0,0.75,end,False,fr,fr,222,train
2cd521e0027bf2152a61,complex,DELETE,Tras,1,0.0,0.0,0.0,beginning,False,es,es,ES_051_061,train
2cd521e0027bf2152a61,complex,DELETE,visión,1,2.0,2.0,0.05405405405405406,beginning,False,es,es,ES_051_061,train
2cd521e0027bf2152a61,complex,DELETE,de,1,6.0,6.0,0.16216216216216217,beginning,False,es,es,ES_051_061,train
2cd521e0027bf2152a61,complex,DELETE,constitutivamente,1,12.0,12.0,0.32432432432432434,beginning,False,es,es,ES_051_061,train
2cd521e0027bf2152a61,complex,DELETE,(,1,17.0,17.0,0.4594594594594595,middle,False,es,es,ES_051_061,train
2cd521e0027bf2152a61,complex,DELETE,el cumplimiento,2,32.0,33.0,0.8783783783783784,end,True,es,es,ES_051_061,train
2cedea67eecb38139ea8,complex,DELETE,العظيم وانكشاف,2,3.0,4.0,0.2692307692307692,beginning,True,ar,ar,AR_364,train
2cedea67eecb38139ea8,complex,DELETE,دفعاه,1,6.0,6.0,0.46153846153846156,middle,False,ar,ar,AR_364,train
2cedea67eecb38139ea8,complex,DELETE,المواجهة والدفاع عن نفسه,4,9.0,12.0,0.8076923076923077,end,True,ar,ar,AR_364,train
2d088461139df2ad4f21,complex,DELETE,-,1,0.0,0.0,0.0,beginning,False,fr,fr,35,train
2d24c1b7fdc0dd87f138,complex,DELETE,a hot topic,3,3.0,5.0,0.16,beginning,True,en,en,EN_030,train
2d24c1b7fdc0dd87f138,complex,DELETE,our membership,2,7.0,8.0,0.3,beginning,True,en,en,EN_030,train
2d24c1b7fdc0dd87f138,complex,DELETE,the day identified that this could have been a full day of discussion on its own,16,10.0,25.0,0.7,end,True,en,en,EN_030,train
2d2dfe19da54c9bd2812,complex,DELETE,corso degli,2,1.0,2.0,0.03,beginning,True,it,it,IT_011_015,test
2d2dfe19da54c9bd2812,complex,DELETE,dei,1,9.0,9.0,0.18,beginning,False,it,it,IT_011_015,test
2d2dfe19da54c9bd2812,complex,DELETE,importanti,1,17.0,17.0,0.34,middle,False,it,it,IT_011_015,test
2d2dfe19da54c9bd2812,complex,DELETE,legislativi,1,19.0,19.0,0.38,middle,False,it,it,IT_011_015,test
2d2dfe19da54c9bd2812,complex,DELETE,di bilancio che gli permettono di,6,21.0,26.0,0.47,middle,True,it,it,IT_011_015,test
2d2dfe19da54c9bd2812,complex,DELETE,in seno,2,38.0,39.0,0.77,end,True,it,it,IT_011_015,test
2d2dfe19da54c9bd2812,complex,DELETE,da,1,45.0,45.0,0.9,end,False,it,it,IT_011_015,test
2d2dfe19da54c9bd2812,complex,DELETE,progetto,1,48.0,48.0,0.96,end,False,it,it,IT_011_015,test
2d358199fc0d032746dc,complex,DELETE,porque,1,8.0,8.0,0.6153846153846154,middle,False,es,es,ES_083_107,train
2d358199fc0d032746dc,complex,DELETE,fueron,1,11.0,11.0,0.8461538461538461,end,False,es,es,ES_083_107,train
2d413aae046d34da9f77,complex,DELETE,ستستقرين يوما ما في بيت ألبيرتو,6,0.0,5.0,0.07575757575757576,beginning,True,ar,ar,AR_179,validation
2d413aae046d34da9f77,complex,DELETE,،,1,18.0,18.0,0.5454545454545454,middle,False,ar,ar,AR_179,validation
2d413aae046d34da9f77,complex,DELETE,الرد يأتي على لسان,4,20.0,23.0,0.6515151515151515,middle,True,ar,ar,AR_179,validation
2d413aae046d34da9f77,complex,DELETE,،,1,28.0,28.0,0.8484848484848485,end,False,ar,ar,AR_179,validation
2d413aae046d34da9f77,complex,DELETE,،,1,30.0,30.0,0.9090909090909091,end,False,ar,ar,AR_179,validation
2d45b501807eb44c8305,complex,DELETE,el sensellarisme,2,3.0,4.0,0.05303030303030303,beginning,True,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,complex,DELETE,"a mínim ,",3,11.0,13.0,0.18181818181818182,beginning,True,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,complex,DELETE,allotgen a ls,3,35.0,37.0,0.5454545454545454,middle,True,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,complex,DELETE,i,1,40.0,40.0,0.6060606060606061,middle,False,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,complex,DELETE,i,1,47.0,47.0,0.7121212121212122,end,False,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,complex,DELETE,més,1,49.0,49.0,0.7424242424242424,end,False,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,complex,DELETE,estan,1,51.0,51.0,0.7727272727272727,end,False,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,complex,DELETE,informals,1,54.0,54.0,0.8181818181818182,end,False,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,complex,DELETE,és a,2,56.0,57.0,0.8560606060606061,end,True,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,complex,DELETE,",",1,59.0,59.0,0.8939393939393939,end,False,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,complex,DELETE,en desús,2,64.0,65.0,0.9772727272727273,end,True,ca,ca,CAT_048_052,train
2d6484986a6b7cd0498c,complex,DELETE,Oferint,1,0.0,0.0,0.0,beginning,False,ca,ca,CAT_085_089,test
2d6484986a6b7cd0498c,complex,DELETE,tractament,1,5.0,5.0,0.2631578947368421,beginning,False,ca,ca,CAT_085_089,test
